"Regionskode";"Region";"Dato";"Indlæggelser";"timestamp_2025-10-21T10:00:08.562"
1084;Hovedstaden;2023-07-05;2;
1081;Nordjylland;2023-07-05;1;
1085;Sjælland;2023-07-05;3;
1084;Hovedstaden;2023-07-06;2;
1082;Midtjylland;2023-07-06;1;
1083;Syddanmark;2023-07-06;3;
1082;Midtjylland;2023-07-07;1;
1081;Nordjylland;2023-07-07;1;
1083;Syddanmark;2023-07-07;3;
1084;Hovedstaden;2023-07-08;1;
1084;Hovedstaden;2023-07-09;3;
1085;Sjælland;2023-07-09;1;
1084;Hovedstaden;2023-07-10;2;
1082;Midtjylland;2023-07-10;2;
1085;Sjælland;2023-07-10;2;
1083;Syddanmark;2023-07-10;4;
1082;Midtjylland;2023-07-11;1;
1081;Nordjylland;2023-07-11;2;
1085;Sjælland;2023-07-11;2;
1083;Syddanmark;2023-07-11;1;
1084;Hovedstaden;2023-07-12;2;
1082;Midtjylland;2023-07-12;1;
1083;Syddanmark;2023-07-12;3;
1084;Hovedstaden;2023-07-13;3;
1081;Nordjylland;2023-07-13;2;
1085;Sjælland;2023-07-13;1;
1083;Syddanmark;2023-07-13;2;
1084;Hovedstaden;2023-07-14;1;
1081;Nordjylland;2023-07-14;2;
1085;Sjælland;2023-07-14;1;
1084;Hovedstaden;2023-07-15;2;
1082;Midtjylland;2023-07-15;1;
1081;Nordjylland;2023-07-15;1;
1083;Syddanmark;2023-07-15;3;
1084;Hovedstaden;2023-07-16;3;
1081;Nordjylland;2023-07-16;1;
1085;Sjælland;2023-07-16;1;
1084;Hovedstaden;2023-07-17;1;
1081;Nordjylland;2023-07-17;3;
1083;Syddanmark;2023-07-17;2;
1084;Hovedstaden;2023-07-18;1;
1083;Syddanmark;2023-07-18;3;
1084;Hovedstaden;2023-07-19;3;
1084;Hovedstaden;2023-07-20;2;
1081;Nordjylland;2023-07-20;1;
1084;Hovedstaden;2023-07-21;4;
1082;Midtjylland;2023-07-21;1;
1081;Nordjylland;2023-07-21;1;
1085;Sjælland;2023-07-21;1;
1083;Syddanmark;2023-07-21;1;
1081;Nordjylland;2023-07-22;1;
1084;Hovedstaden;2023-07-23;2;
1081;Nordjylland;2023-07-23;1;
1085;Sjælland;2023-07-23;1;
1083;Syddanmark;2023-07-23;1;
1082;Midtjylland;2023-07-24;1;
1081;Nordjylland;2023-07-24;2;
1085;Sjælland;2023-07-24;2;
1084;Hovedstaden;2023-07-25;3;
1081;Nordjylland;2023-07-25;2;
1085;Sjælland;2023-07-25;1;
1083;Syddanmark;2023-07-25;1;
1084;Hovedstaden;2023-07-26;4;
1081;Nordjylland;2023-07-26;1;
1085;Sjælland;2023-07-26;1;
1083;Syddanmark;2023-07-26;1;
1084;Hovedstaden;2023-07-27;3;
1082;Midtjylland;2023-07-27;1;
1081;Nordjylland;2023-07-27;4;
1085;Sjælland;2023-07-27;2;
1083;Syddanmark;2023-07-27;1;
1084;Hovedstaden;2023-07-28;2;
1083;Syddanmark;2023-07-28;1;
1084;Hovedstaden;2023-07-29;1;
1081;Nordjylland;2023-07-29;1;
1085;Sjælland;2023-07-29;2;
1083;Syddanmark;2023-07-29;1;
1082;Midtjylland;2023-07-30;4;
1081;Nordjylland;2023-07-30;3;
1085;Sjælland;2023-07-30;1;
1083;Syddanmark;2023-07-30;1;
1084;Hovedstaden;2023-07-31;3;
1082;Midtjylland;2023-07-31;1;
1084;Hovedstaden;2023-08-01;1;
1082;Midtjylland;2023-08-01;2;
1085;Sjælland;2023-08-01;2;
1083;Syddanmark;2023-08-01;3;
1084;Hovedstaden;2023-08-02;7;
1082;Midtjylland;2023-08-02;2;
1081;Nordjylland;2023-08-02;1;
1085;Sjælland;2023-08-02;3;
1083;Syddanmark;2023-08-02;1;
1084;Hovedstaden;2023-08-03;2;
1081;Nordjylland;2023-08-03;2;
1085;Sjælland;2023-08-03;1;
1083;Syddanmark;2023-08-03;3;
1084;Hovedstaden;2023-08-04;5;
1082;Midtjylland;2023-08-04;1;
1081;Nordjylland;2023-08-04;3;
1085;Sjælland;2023-08-04;2;
1083;Syddanmark;2023-08-04;1;
1084;Hovedstaden;2023-08-05;3;
1085;Sjælland;2023-08-05;1;
1083;Syddanmark;2023-08-05;4;
1084;Hovedstaden;2023-08-06;2;
1082;Midtjylland;2023-08-06;1;
1085;Sjælland;2023-08-06;2;
1083;Syddanmark;2023-08-06;2;
1084;Hovedstaden;2023-08-07;3;
1082;Midtjylland;2023-08-07;1;
1081;Nordjylland;2023-08-07;4;
1085;Sjælland;2023-08-07;1;
1083;Syddanmark;2023-08-07;1;
1084;Hovedstaden;2023-08-08;5;
1082;Midtjylland;2023-08-08;3;
1081;Nordjylland;2023-08-08;4;
1083;Syddanmark;2023-08-08;3;
1084;Hovedstaden;2023-08-09;9;
1082;Midtjylland;2023-08-09;1;
1081;Nordjylland;2023-08-09;2;
1085;Sjælland;2023-08-09;2;
1083;Syddanmark;2023-08-09;3;
1084;Hovedstaden;2023-08-10;6;
1082;Midtjylland;2023-08-10;2;
1085;Sjælland;2023-08-10;3;
1083;Syddanmark;2023-08-10;2;
1084;Hovedstaden;2023-08-11;6;
1082;Midtjylland;2023-08-11;1;
1085;Sjælland;2023-08-11;1;
1083;Syddanmark;2023-08-11;1;
1084;Hovedstaden;2023-08-12;6;
1082;Midtjylland;2023-08-12;6;
1081;Nordjylland;2023-08-12;1;
1085;Sjælland;2023-08-12;2;
1083;Syddanmark;2023-08-12;1;
1084;Hovedstaden;2023-08-13;5;
1082;Midtjylland;2023-08-13;3;
1081;Nordjylland;2023-08-13;2;
1085;Sjælland;2023-08-13;4;
1083;Syddanmark;2023-08-13;3;
1084;Hovedstaden;2023-08-14;11;
1082;Midtjylland;2023-08-14;5;
1081;Nordjylland;2023-08-14;2;
1085;Sjælland;2023-08-14;2;
1083;Syddanmark;2023-08-14;4;
1084;Hovedstaden;2023-08-15;8;
1082;Midtjylland;2023-08-15;5;
1081;Nordjylland;2023-08-15;2;
1085;Sjælland;2023-08-15;5;
1083;Syddanmark;2023-08-15;2;
1084;Hovedstaden;2023-08-16;7;
1082;Midtjylland;2023-08-16;3;
1081;Nordjylland;2023-08-16;1;
1085;Sjælland;2023-08-16;5;
1083;Syddanmark;2023-08-16;5;
1084;Hovedstaden;2023-08-17;5;
1082;Midtjylland;2023-08-17;5;
1081;Nordjylland;2023-08-17;2;
1085;Sjælland;2023-08-17;2;
1083;Syddanmark;2023-08-17;5;
1084;Hovedstaden;2023-08-18;5;
1082;Midtjylland;2023-08-18;5;
1085;Sjælland;2023-08-18;7;
1083;Syddanmark;2023-08-18;4;
1084;Hovedstaden;2023-08-19;6;
1082;Midtjylland;2023-08-19;4;
1085;Sjælland;2023-08-19;2;
1083;Syddanmark;2023-08-19;4;
1084;Hovedstaden;2023-08-20;4;
1082;Midtjylland;2023-08-20;4;
1085;Sjælland;2023-08-20;3;
1083;Syddanmark;2023-08-20;3;
1084;Hovedstaden;2023-08-21;5;
1082;Midtjylland;2023-08-21;4;
1085;Sjælland;2023-08-21;2;
1083;Syddanmark;2023-08-21;6;
1084;Hovedstaden;2023-08-22;11;
1082;Midtjylland;2023-08-22;8;
1081;Nordjylland;2023-08-22;4;
1085;Sjælland;2023-08-22;6;
1083;Syddanmark;2023-08-22;2;
1084;Hovedstaden;2023-08-23;6;
1081;Nordjylland;2023-08-23;2;
1085;Sjælland;2023-08-23;1;
1083;Syddanmark;2023-08-23;1;
1084;Hovedstaden;2023-08-24;6;
1082;Midtjylland;2023-08-24;6;
1081;Nordjylland;2023-08-24;2;
1085;Sjælland;2023-08-24;4;
1083;Syddanmark;2023-08-24;8;
1084;Hovedstaden;2023-08-25;6;
1082;Midtjylland;2023-08-25;6;
1081;Nordjylland;2023-08-25;3;
1085;Sjælland;2023-08-25;4;
1083;Syddanmark;2023-08-25;4;
1084;Hovedstaden;2023-08-26;6;
1082;Midtjylland;2023-08-26;2;
1081;Nordjylland;2023-08-26;1;
1085;Sjælland;2023-08-26;2;
1083;Syddanmark;2023-08-26;5;
1084;Hovedstaden;2023-08-27;7;
1082;Midtjylland;2023-08-27;5;
1081;Nordjylland;2023-08-27;2;
1085;Sjælland;2023-08-27;3;
1083;Syddanmark;2023-08-27;7;
1084;Hovedstaden;2023-08-28;11;
1082;Midtjylland;2023-08-28;3;
1081;Nordjylland;2023-08-28;3;
1085;Sjælland;2023-08-28;3;
1083;Syddanmark;2023-08-28;9;
1084;Hovedstaden;2023-08-29;8;
1082;Midtjylland;2023-08-29;6;
1081;Nordjylland;2023-08-29;2;
1085;Sjælland;2023-08-29;3;
1083;Syddanmark;2023-08-29;6;
1084;Hovedstaden;2023-08-30;9;
1082;Midtjylland;2023-08-30;5;
1081;Nordjylland;2023-08-30;1;
1085;Sjælland;2023-08-30;4;
1083;Syddanmark;2023-08-30;3;
1084;Hovedstaden;2023-08-31;7;
1081;Nordjylland;2023-08-31;1;
1085;Sjælland;2023-08-31;1;
1083;Syddanmark;2023-08-31;4;
1084;Hovedstaden;2023-09-01;9;
1082;Midtjylland;2023-09-01;5;
1081;Nordjylland;2023-09-01;2;
1085;Sjælland;2023-09-01;3;
1083;Syddanmark;2023-09-01;4;
1084;Hovedstaden;2023-09-02;4;
1082;Midtjylland;2023-09-02;1;
1081;Nordjylland;2023-09-02;3;
1085;Sjælland;2023-09-02;5;
1083;Syddanmark;2023-09-02;4;
1084;Hovedstaden;2023-09-03;9;
1082;Midtjylland;2023-09-03;7;
1081;Nordjylland;2023-09-03;2;
1085;Sjælland;2023-09-03;6;
1083;Syddanmark;2023-09-03;6;
1084;Hovedstaden;2023-09-04;6;
1082;Midtjylland;2023-09-04;6;
1081;Nordjylland;2023-09-04;4;
1085;Sjælland;2023-09-04;5;
1083;Syddanmark;2023-09-04;6;
1084;Hovedstaden;2023-09-05;5;
1082;Midtjylland;2023-09-05;6;
1081;Nordjylland;2023-09-05;3;
1083;Syddanmark;2023-09-05;7;
1084;Hovedstaden;2023-09-06;10;
1082;Midtjylland;2023-09-06;5;
1081;Nordjylland;2023-09-06;4;
1085;Sjælland;2023-09-06;4;
1083;Syddanmark;2023-09-06;5;
1084;Hovedstaden;2023-09-07;12;
1082;Midtjylland;2023-09-07;2;
1085;Sjælland;2023-09-07;4;
1083;Syddanmark;2023-09-07;12;
1084;Hovedstaden;2023-09-08;8;
1082;Midtjylland;2023-09-08;6;
1081;Nordjylland;2023-09-08;1;
1085;Sjælland;2023-09-08;5;
1083;Syddanmark;2023-09-08;6;
1084;Hovedstaden;2023-09-09;6;
1082;Midtjylland;2023-09-09;3;
1081;Nordjylland;2023-09-09;4;
1085;Sjælland;2023-09-09;2;
1083;Syddanmark;2023-09-09;5;
1084;Hovedstaden;2023-09-10;10;
1082;Midtjylland;2023-09-10;9;
1081;Nordjylland;2023-09-10;3;
1085;Sjælland;2023-09-10;7;
1083;Syddanmark;2023-09-10;6;
1084;Hovedstaden;2023-09-11;10;
1082;Midtjylland;2023-09-11;7;
1085;Sjælland;2023-09-11;5;
1083;Syddanmark;2023-09-11;4;
1084;Hovedstaden;2023-09-12;5;
1082;Midtjylland;2023-09-12;5;
1081;Nordjylland;2023-09-12;8;
1085;Sjælland;2023-09-12;3;
1083;Syddanmark;2023-09-12;3;
1084;Hovedstaden;2023-09-13;4;
1082;Midtjylland;2023-09-13;5;
1081;Nordjylland;2023-09-13;4;
1085;Sjælland;2023-09-13;3;
1083;Syddanmark;2023-09-13;7;
1084;Hovedstaden;2023-09-14;5;
1082;Midtjylland;2023-09-14;6;
1081;Nordjylland;2023-09-14;3;
1085;Sjælland;2023-09-14;3;
1083;Syddanmark;2023-09-14;6;
1084;Hovedstaden;2023-09-15;7;
1082;Midtjylland;2023-09-15;5;
1081;Nordjylland;2023-09-15;7;
1085;Sjælland;2023-09-15;4;
1083;Syddanmark;2023-09-15;5;
1084;Hovedstaden;2023-09-16;7;
1082;Midtjylland;2023-09-16;2;
1081;Nordjylland;2023-09-16;4;
1085;Sjælland;2023-09-16;1;
1083;Syddanmark;2023-09-16;4;
1084;Hovedstaden;2023-09-17;10;
1082;Midtjylland;2023-09-17;3;
1085;Sjælland;2023-09-17;4;
1083;Syddanmark;2023-09-17;4;
1084;Hovedstaden;2023-09-18;5;
1082;Midtjylland;2023-09-18;3;
1081;Nordjylland;2023-09-18;4;
1085;Sjælland;2023-09-18;1;
1083;Syddanmark;2023-09-18;8;
1084;Hovedstaden;2023-09-19;4;
1082;Midtjylland;2023-09-19;8;
1081;Nordjylland;2023-09-19;2;
1085;Sjælland;2023-09-19;4;
1083;Syddanmark;2023-09-19;5;
1084;Hovedstaden;2023-09-20;12;
1082;Midtjylland;2023-09-20;3;
1081;Nordjylland;2023-09-20;3;
1085;Sjælland;2023-09-20;4;
1083;Syddanmark;2023-09-20;2;
1084;Hovedstaden;2023-09-21;8;
1082;Midtjylland;2023-09-21;4;
1081;Nordjylland;2023-09-21;6;
1085;Sjælland;2023-09-21;3;
1083;Syddanmark;2023-09-21;5;
1084;Hovedstaden;2023-09-22;4;
1082;Midtjylland;2023-09-22;2;
1081;Nordjylland;2023-09-22;2;
1085;Sjælland;2023-09-22;1;
1084;Hovedstaden;2023-09-23;5;
1082;Midtjylland;2023-09-23;1;
1081;Nordjylland;2023-09-23;2;
1085;Sjælland;2023-09-23;3;
1084;Hovedstaden;2023-09-24;6;
1082;Midtjylland;2023-09-24;5;
1081;Nordjylland;2023-09-24;2;
1085;Sjælland;2023-09-24;2;
1084;Hovedstaden;2023-09-25;7;
1082;Midtjylland;2023-09-25;4;
1081;Nordjylland;2023-09-25;2;
1085;Sjælland;2023-09-25;5;
1083;Syddanmark;2023-09-25;2;
1084;Hovedstaden;2023-09-26;6;
1082;Midtjylland;2023-09-26;5;
1081;Nordjylland;2023-09-26;2;
1085;Sjælland;2023-09-26;7;
1083;Syddanmark;2023-09-26;4;
1084;Hovedstaden;2023-09-27;6;
1082;Midtjylland;2023-09-27;1;
1081;Nordjylland;2023-09-27;1;
1085;Sjælland;2023-09-27;4;
1083;Syddanmark;2023-09-27;6;
1084;Hovedstaden;2023-09-28;12;
1082;Midtjylland;2023-09-28;3;
1081;Nordjylland;2023-09-28;1;
1085;Sjælland;2023-09-28;3;
1083;Syddanmark;2023-09-28;3;
1084;Hovedstaden;2023-09-29;10;
1082;Midtjylland;2023-09-29;3;
1085;Sjælland;2023-09-29;5;
1083;Syddanmark;2023-09-29;9;
1084;Hovedstaden;2023-09-30;4;
1082;Midtjylland;2023-09-30;3;
1081;Nordjylland;2023-09-30;2;
1085;Sjælland;2023-09-30;4;
1083;Syddanmark;2023-09-30;3;
1084;Hovedstaden;2023-10-01;10;
1082;Midtjylland;2023-10-01;4;
1081;Nordjylland;2023-10-01;3;
1085;Sjælland;2023-10-01;5;
1083;Syddanmark;2023-10-01;4;
1084;Hovedstaden;2023-10-02;10;
1082;Midtjylland;2023-10-02;5;
1081;Nordjylland;2023-10-02;10;
1085;Sjælland;2023-10-02;3;
1083;Syddanmark;2023-10-02;4;
1084;Hovedstaden;2023-10-03;8;
1082;Midtjylland;2023-10-03;2;
1081;Nordjylland;2023-10-03;5;
1085;Sjælland;2023-10-03;6;
1083;Syddanmark;2023-10-03;6;
1084;Hovedstaden;2023-10-04;5;
1082;Midtjylland;2023-10-04;6;
1081;Nordjylland;2023-10-04;3;
1083;Syddanmark;2023-10-04;6;
1084;Hovedstaden;2023-10-05;17;
1082;Midtjylland;2023-10-05;7;
1081;Nordjylland;2023-10-05;7;
1085;Sjælland;2023-10-05;3;
1083;Syddanmark;2023-10-05;6;
1084;Hovedstaden;2023-10-06;7;
1082;Midtjylland;2023-10-06;7;
1081;Nordjylland;2023-10-06;3;
1085;Sjælland;2023-10-06;2;
1083;Syddanmark;2023-10-06;6;
1084;Hovedstaden;2023-10-07;9;
1082;Midtjylland;2023-10-07;8;
1081;Nordjylland;2023-10-07;5;
1085;Sjælland;2023-10-07;5;
1083;Syddanmark;2023-10-07;9;
1084;Hovedstaden;2023-10-08;15;
1082;Midtjylland;2023-10-08;6;
1081;Nordjylland;2023-10-08;7;
1085;Sjælland;2023-10-08;4;
1083;Syddanmark;2023-10-08;8;
1084;Hovedstaden;2023-10-09;12;
1082;Midtjylland;2023-10-09;6;
1081;Nordjylland;2023-10-09;9;
1085;Sjælland;2023-10-09;4;
1083;Syddanmark;2023-10-09;10;
1084;Hovedstaden;2023-10-10;4;
1082;Midtjylland;2023-10-10;6;
1081;Nordjylland;2023-10-10;4;
1085;Sjælland;2023-10-10;1;
1083;Syddanmark;2023-10-10;9;
1084;Hovedstaden;2023-10-11;8;
1082;Midtjylland;2023-10-11;8;
1081;Nordjylland;2023-10-11;8;
1085;Sjælland;2023-10-11;7;
1083;Syddanmark;2023-10-11;13;
1084;Hovedstaden;2023-10-12;9;
1082;Midtjylland;2023-10-12;5;
1081;Nordjylland;2023-10-12;6;
1085;Sjælland;2023-10-12;4;
1083;Syddanmark;2023-10-12;9;
1084;Hovedstaden;2023-10-13;12;
1082;Midtjylland;2023-10-13;5;
1081;Nordjylland;2023-10-13;7;
1085;Sjælland;2023-10-13;10;
1083;Syddanmark;2023-10-13;11;
1084;Hovedstaden;2023-10-14;13;
1082;Midtjylland;2023-10-14;5;
1081;Nordjylland;2023-10-14;3;
1085;Sjælland;2023-10-14;8;
1083;Syddanmark;2023-10-14;5;
1084;Hovedstaden;2023-10-15;7;
1082;Midtjylland;2023-10-15;5;
1081;Nordjylland;2023-10-15;5;
1085;Sjælland;2023-10-15;7;
1083;Syddanmark;2023-10-15;8;
1084;Hovedstaden;2023-10-16;9;
1082;Midtjylland;2023-10-16;9;
1081;Nordjylland;2023-10-16;9;
1085;Sjælland;2023-10-16;5;
1083;Syddanmark;2023-10-16;10;
1084;Hovedstaden;2023-10-17;8;
1082;Midtjylland;2023-10-17;7;
1081;Nordjylland;2023-10-17;7;
1085;Sjælland;2023-10-17;12;
1083;Syddanmark;2023-10-17;9;
1084;Hovedstaden;2023-10-18;15;
1082;Midtjylland;2023-10-18;9;
1081;Nordjylland;2023-10-18;7;
1085;Sjælland;2023-10-18;9;
1083;Syddanmark;2023-10-18;14;
1084;Hovedstaden;2023-10-19;9;
1082;Midtjylland;2023-10-19;13;
1081;Nordjylland;2023-10-19;4;
1085;Sjælland;2023-10-19;7;
1083;Syddanmark;2023-10-19;9;
1084;Hovedstaden;2023-10-20;11;
1082;Midtjylland;2023-10-20;5;
1081;Nordjylland;2023-10-20;8;
1085;Sjælland;2023-10-20;11;
1083;Syddanmark;2023-10-20;9;
1084;Hovedstaden;2023-10-21;12;
1082;Midtjylland;2023-10-21;6;
1081;Nordjylland;2023-10-21;12;
1085;Sjælland;2023-10-21;3;
1083;Syddanmark;2023-10-21;9;
1084;Hovedstaden;2023-10-22;8;
1082;Midtjylland;2023-10-22;8;
1081;Nordjylland;2023-10-22;16;
1085;Sjælland;2023-10-22;10;
1083;Syddanmark;2023-10-22;6;
1084;Hovedstaden;2023-10-23;22;
1082;Midtjylland;2023-10-23;10;
1081;Nordjylland;2023-10-23;11;
1085;Sjælland;2023-10-23;16;
1083;Syddanmark;2023-10-23;9;
1084;Hovedstaden;2023-10-24;12;
1082;Midtjylland;2023-10-24;10;
1081;Nordjylland;2023-10-24;15;
1085;Sjælland;2023-10-24;9;
1083;Syddanmark;2023-10-24;14;
1084;Hovedstaden;2023-10-25;17;
1082;Midtjylland;2023-10-25;5;
1081;Nordjylland;2023-10-25;13;
1085;Sjælland;2023-10-25;8;
1083;Syddanmark;2023-10-25;13;
1084;Hovedstaden;2023-10-26;14;
1082;Midtjylland;2023-10-26;7;
1081;Nordjylland;2023-10-26;5;
1085;Sjælland;2023-10-26;6;
1083;Syddanmark;2023-10-26;9;
1084;Hovedstaden;2023-10-27;10;
1082;Midtjylland;2023-10-27;12;
1081;Nordjylland;2023-10-27;8;
1085;Sjælland;2023-10-27;9;
1083;Syddanmark;2023-10-27;14;
1084;Hovedstaden;2023-10-28;11;
1082;Midtjylland;2023-10-28;11;
1081;Nordjylland;2023-10-28;9;
1085;Sjælland;2023-10-28;5;
1083;Syddanmark;2023-10-28;5;
1084;Hovedstaden;2023-10-29;17;
1082;Midtjylland;2023-10-29;11;
1081;Nordjylland;2023-10-29;7;
1085;Sjælland;2023-10-29;10;
1083;Syddanmark;2023-10-29;11;
1084;Hovedstaden;2023-10-30;18;
1082;Midtjylland;2023-10-30;14;
1081;Nordjylland;2023-10-30;9;
1085;Sjælland;2023-10-30;14;
1083;Syddanmark;2023-10-30;12;
1084;Hovedstaden;2023-10-31;19;
1082;Midtjylland;2023-10-31;13;
1081;Nordjylland;2023-10-31;7;
1085;Sjælland;2023-10-31;9;
1083;Syddanmark;2023-10-31;14;
1084;Hovedstaden;2023-11-01;24;
1082;Midtjylland;2023-11-01;11;
1081;Nordjylland;2023-11-01;7;
1085;Sjælland;2023-11-01;6;
1083;Syddanmark;2023-11-01;13;
1084;Hovedstaden;2023-11-02;26;
1082;Midtjylland;2023-11-02;9;
1081;Nordjylland;2023-11-02;14;
1085;Sjælland;2023-11-02;12;
1083;Syddanmark;2023-11-02;12;
1084;Hovedstaden;2023-11-03;23;
1082;Midtjylland;2023-11-03;9;
1081;Nordjylland;2023-11-03;10;
1085;Sjælland;2023-11-03;12;
1083;Syddanmark;2023-11-03;13;
1084;Hovedstaden;2023-11-04;16;
1082;Midtjylland;2023-11-04;11;
1081;Nordjylland;2023-11-04;9;
1085;Sjælland;2023-11-04;6;
1083;Syddanmark;2023-11-04;14;
1084;Hovedstaden;2023-11-05;20;
1082;Midtjylland;2023-11-05;8;
1081;Nordjylland;2023-11-05;7;
1085;Sjælland;2023-11-05;12;
1083;Syddanmark;2023-11-05;11;
1084;Hovedstaden;2023-11-06;24;
1082;Midtjylland;2023-11-06;15;
1081;Nordjylland;2023-11-06;5;
1085;Sjælland;2023-11-06;11;
1083;Syddanmark;2023-11-06;20;
1084;Hovedstaden;2023-11-07;26;
1082;Midtjylland;2023-11-07;8;
1081;Nordjylland;2023-11-07;11;
1085;Sjælland;2023-11-07;8;
1083;Syddanmark;2023-11-07;16;
1084;Hovedstaden;2023-11-08;20;
1082;Midtjylland;2023-11-08;9;
1081;Nordjylland;2023-11-08;11;
1085;Sjælland;2023-11-08;11;
1083;Syddanmark;2023-11-08;9;
1084;Hovedstaden;2023-11-09;22;
1082;Midtjylland;2023-11-09;12;
1081;Nordjylland;2023-11-09;3;
1085;Sjælland;2023-11-09;12;
1083;Syddanmark;2023-11-09;14;
1084;Hovedstaden;2023-11-10;18;
1082;Midtjylland;2023-11-10;6;
1081;Nordjylland;2023-11-10;10;
1085;Sjælland;2023-11-10;8;
1083;Syddanmark;2023-11-10;17;
1084;Hovedstaden;2023-11-11;17;
1082;Midtjylland;2023-11-11;8;
1081;Nordjylland;2023-11-11;7;
1085;Sjælland;2023-11-11;10;
1083;Syddanmark;2023-11-11;12;
1084;Hovedstaden;2023-11-12;10;
1082;Midtjylland;2023-11-12;6;
1081;Nordjylland;2023-11-12;5;
1085;Sjælland;2023-11-12;14;
1083;Syddanmark;2023-11-12;12;
1084;Hovedstaden;2023-11-13;23;
1082;Midtjylland;2023-11-13;12;
1081;Nordjylland;2023-11-13;12;
1085;Sjælland;2023-11-13;10;
1083;Syddanmark;2023-11-13;14;
1084;Hovedstaden;2023-11-14;25;
1082;Midtjylland;2023-11-14;5;
1081;Nordjylland;2023-11-14;5;
1085;Sjælland;2023-11-14;13;
1083;Syddanmark;2023-11-14;12;
1084;Hovedstaden;2023-11-15;27;
1082;Midtjylland;2023-11-15;9;
1081;Nordjylland;2023-11-15;6;
1085;Sjælland;2023-11-15;14;
1083;Syddanmark;2023-11-15;18;
1084;Hovedstaden;2023-11-16;22;
1082;Midtjylland;2023-11-16;15;
1081;Nordjylland;2023-11-16;6;
1085;Sjælland;2023-11-16;20;
1083;Syddanmark;2023-11-16;15;
1084;Hovedstaden;2023-11-17;20;
1082;Midtjylland;2023-11-17;14;
1081;Nordjylland;2023-11-17;9;
1085;Sjælland;2023-11-17;9;
1083;Syddanmark;2023-11-17;18;
1084;Hovedstaden;2023-11-18;24;
1082;Midtjylland;2023-11-18;12;
1081;Nordjylland;2023-11-18;6;
1085;Sjælland;2023-11-18;13;
1083;Syddanmark;2023-11-18;11;
1084;Hovedstaden;2023-11-19;24;
1082;Midtjylland;2023-11-19;13;
1081;Nordjylland;2023-11-19;5;
1085;Sjælland;2023-11-19;11;
1083;Syddanmark;2023-11-19;15;
1084;Hovedstaden;2023-11-20;34;
1082;Midtjylland;2023-11-20;20;
1081;Nordjylland;2023-11-20;8;
1085;Sjælland;2023-11-20;17;
1083;Syddanmark;2023-11-20;10;
1084;Hovedstaden;2023-11-21;44;
1082;Midtjylland;2023-11-21;13;
1081;Nordjylland;2023-11-21;11;
1085;Sjælland;2023-11-21;17;
1083;Syddanmark;2023-11-21;19;
1084;Hovedstaden;2023-11-22;33;
1082;Midtjylland;2023-11-22;11;
1081;Nordjylland;2023-11-22;11;
1085;Sjælland;2023-11-22;10;
1083;Syddanmark;2023-11-22;26;
1084;Hovedstaden;2023-11-23;26;
1082;Midtjylland;2023-11-23;16;
1081;Nordjylland;2023-11-23;13;
1085;Sjælland;2023-11-23;21;
1083;Syddanmark;2023-11-23;18;
1084;Hovedstaden;2023-11-24;28;
1082;Midtjylland;2023-11-24;11;
1081;Nordjylland;2023-11-24;15;
1085;Sjælland;2023-11-24;22;
1083;Syddanmark;2023-11-24;17;
1084;Hovedstaden;2023-11-25;19;
1082;Midtjylland;2023-11-25;14;
1081;Nordjylland;2023-11-25;13;
1085;Sjælland;2023-11-25;22;
1083;Syddanmark;2023-11-25;16;
1084;Hovedstaden;2023-11-26;17;
1082;Midtjylland;2023-11-26;12;
1081;Nordjylland;2023-11-26;11;
1085;Sjælland;2023-11-26;21;
1083;Syddanmark;2023-11-26;14;
1084;Hovedstaden;2023-11-27;28;
1082;Midtjylland;2023-11-27;20;
1081;Nordjylland;2023-11-27;7;
1085;Sjælland;2023-11-27;17;
1083;Syddanmark;2023-11-27;31;
1084;Hovedstaden;2023-11-28;18;
1082;Midtjylland;2023-11-28;17;
1081;Nordjylland;2023-11-28;6;
1085;Sjælland;2023-11-28;19;
1083;Syddanmark;2023-11-28;19;
1084;Hovedstaden;2023-11-29;38;
1082;Midtjylland;2023-11-29;13;
1081;Nordjylland;2023-11-29;17;
1085;Sjælland;2023-11-29;18;
1083;Syddanmark;2023-11-29;19;
1084;Hovedstaden;2023-11-30;28;
1082;Midtjylland;2023-11-30;23;
1081;Nordjylland;2023-11-30;15;
1085;Sjælland;2023-11-30;19;
1083;Syddanmark;2023-11-30;25;
1084;Hovedstaden;2023-12-01;31;
1082;Midtjylland;2023-12-01;22;
1081;Nordjylland;2023-12-01;7;
1085;Sjælland;2023-12-01;17;
1083;Syddanmark;2023-12-01;22;
1084;Hovedstaden;2023-12-02;24;
1082;Midtjylland;2023-12-02;16;
1081;Nordjylland;2023-12-02;10;
1085;Sjælland;2023-12-02;11;
1083;Syddanmark;2023-12-02;20;
1084;Hovedstaden;2023-12-03;21;
1082;Midtjylland;2023-12-03;12;
1081;Nordjylland;2023-12-03;9;
1085;Sjælland;2023-12-03;17;
1083;Syddanmark;2023-12-03;11;
1084;Hovedstaden;2023-12-04;33;
1082;Midtjylland;2023-12-04;23;
1081;Nordjylland;2023-12-04;18;
1085;Sjælland;2023-12-04;21;
1083;Syddanmark;2023-12-04;16;
1084;Hovedstaden;2023-12-05;37;
1082;Midtjylland;2023-12-05;22;
1081;Nordjylland;2023-12-05;11;
1085;Sjælland;2023-12-05;30;
1083;Syddanmark;2023-12-05;16;
1084;Hovedstaden;2023-12-06;34;
1082;Midtjylland;2023-12-06;21;
