iso_code,location,continent,year_month,hosp_patients_per_million,weekly_hosp_admissions_per_million,icu_patients_per_million,new_deaths_per_million,total_deaths_per_million,month_start
BGR,Bulgaria,Europe,2024-07,0.0,0.0,0.0,0.0,175757.91,2024-07-01
BGR,Bulgaria,Europe,2024-08,0.0,0.0,0.0,0.0,22678.44,2024-08-01
BHR,Bahrain,Asia,2020-01,0.0,0.0,0.0,0.0,0.0,2020-01-01
BHR,Bahrain,Asia,2020-02,0.0,0.0,0.0,0.0,0.0,2020-02-01
BHR,Bahrain,Asia,2020-03,0.0,0.0,0.0,2.61,12.379999999999999,2020-03-01
BHR,Bahrain,Asia,2020-04,0.0,0.0,0.0,2.6,114.17,2020-04-01
BHR,Bahrain,Asia,2020-05,0.0,0.0,0.0,5.869999999999999,208.71,2020-05-01
BHR,Bahrain,Asia,2020-06,0.0,0.0,0.0,39.79,780.59,2020-06-01
BHR,Bahrain,Asia,2020-07,0.0,0.0,0.0,38.480000000000004,2218.44,2020-07-01
BHR,Bahrain,Asia,2020-08,0.0,0.0,0.0,33.91,3353.19,2020-08-01
BHR,Bahrain,Asia,2020-09,0.0,0.0,0.0,32.61,4111.02,2020-09-01
BHR,Bahrain,Asia,2020-10,0.0,0.0,0.0,47.6,5653.25,2020-10-01
BHR,Bahrain,Asia,2020-11,0.0,0.0,0.0,18.919999999999998,6474.96,2020-11-01
BHR,Bahrain,Asia,2020-12,0.0,0.0,0.0,6.5200000000000005,6994.6,2020-12-01
BHR,Bahrain,Asia,2021-01,0.0,0.0,0.0,13.7,7237.25,2021-01-01
BHR,Bahrain,Asia,2021-02,0.0,0.0,0.0,46.96,7209.14,2021-02-01
BHR,Bahrain,Asia,2021-03,0.0,0.0,0.0,44.99,9685.29,2021-03-01
BHR,Bahrain,Asia,2021-04,0.0,0.0,0.0,69.78,11066.609999999999,2021-04-01
BHR,Bahrain,Asia,2021-05,0.0,0.0,0.0,208.03,14739.23,2021-05-01
BHR,Bahrain,Asia,2021-06,0.0,0.0,0.0,262.14,22965.7,2021-06-01
BHR,Bahrain,Asia,2021-07,0.0,0.0,0.0,26.74,27711.89,2021-07-01
BHR,Bahrain,Asia,2021-08,0.0,0.0,0.0,3.9000000000000004,27995.64,2021-08-01
BHR,Bahrain,Asia,2021-09,0.0,0.0,0.0,0.65,27157.5,2021-09-01
BHR,Bahrain,Asia,2021-10,0.0,0.0,0.0,2.6,28114.25,2021-10-01
BHR,Bahrain,Asia,2021-11,0.0,0.0,0.0,0.65,27258.6,2021-11-01
BHR,Bahrain,Asia,2021-12,0.0,0.0,0.0,0.0,28180.859999999997,2021-12-01
BHR,Bahrain,Asia,2022-01,0.0,0.0,0.0,6.52,28248.57,2022-01-01
BHR,Bahrain,Asia,2022-02,0.0,0.0,0.0,30.0,25974.63,2022-02-01
BHR,Bahrain,Asia,2022-03,0.0,0.0,0.0,11.75,29531.3,2022-03-01
BHR,Bahrain,Asia,2022-04,0.0,0.0,0.0,4.5600000000000005,28806.1,2022-04-01
BHR,Bahrain,Asia,2022-05,0.0,0.0,0.0,7.82,29891.93,2022-05-01
BHR,Bahrain,Asia,2022-06,0.0,0.0,0.0,3.25,29139.36,2022-06-01
BHR,Bahrain,Asia,2022-07,0.0,0.0,0.0,11.09,30332.73,2022-07-01
BHR,Bahrain,Asia,2022-08,0.0,0.0,0.0,2.6,30557.079999999998,2022-08-01
BHR,Bahrain,Asia,2022-09,0.0,0.0,0.0,4.5600000000000005,29691.0,2022-09-01
BHR,Bahrain,Asia,2022-10,0.0,0.0,0.0,4.57,30759.850000000002,2022-10-01
BHR,Bahrain,Asia,2022-11,0.0,0.0,0.0,5.86,29951.92,2022-11-01
BHR,Bahrain,Asia,2022-12,0.0,0.0,0.0,0.0,31051.46,2022-12-01
BHR,Bahrain,Asia,2023-01,0.0,0.0,0.0,0.0,31051.46,2023-01-01
BHR,Bahrain,Asia,2023-02,0.0,0.0,0.0,0.0,28046.48,2023-02-01
BHR,Bahrain,Asia,2023-03,0.0,0.0,0.0,0.0,31051.46,2023-03-01
BHR,Bahrain,Asia,2023-04,0.0,0.0,0.0,0.0,30049.8,2023-04-01
BHR,Bahrain,Asia,2023-05,0.0,0.0,0.0,0.0,31051.46,2023-05-01
BHR,Bahrain,Asia,2023-06,0.0,0.0,0.0,0.0,30049.8,2023-06-01
BHR,Bahrain,Asia,2023-07,0.0,0.0,0.0,0.0,31051.46,2023-07-01
BHR,Bahrain,Asia,2023-08,0.0,0.0,0.0,0.0,31051.46,2023-08-01
BHR,Bahrain,Asia,2023-09,0.0,0.0,0.0,0.0,30049.8,2023-09-01
BHR,Bahrain,Asia,2023-10,0.0,0.0,0.0,0.0,31051.46,2023-10-01
BHR,Bahrain,Asia,2023-11,0.0,0.0,0.0,0.0,30049.8,2023-11-01
BHR,Bahrain,Asia,2023-12,0.0,0.0,0.0,0.0,31051.46,2023-12-01
BHR,Bahrain,Asia,2024-01,0.0,0.0,0.0,0.0,31051.46,2024-01-01
BHR,Bahrain,Asia,2024-02,0.0,0.0,0.0,0.0,29048.14,2024-02-01
BHR,Bahrain,Asia,2024-03,0.0,0.0,0.0,0.0,31051.46,2024-03-01
BHR,Bahrain,Asia,2024-04,0.0,0.0,0.0,0.0,30049.8,2024-04-01
BHR,Bahrain,Asia,2024-05,0.0,0.0,0.0,0.0,31051.46,2024-05-01
BHR,Bahrain,Asia,2024-06,0.0,0.0,0.0,0.0,30049.8,2024-06-01
BHR,Bahrain,Asia,2024-07,0.0,0.0,0.0,0.0,31051.46,2024-07-01
BHR,Bahrain,Asia,2024-08,0.0,0.0,0.0,0.0,4006.64,2024-08-01
BHS,Bahamas,North America,2020-01,0.0,0.0,0.0,0.0,0.0,2020-01-01
BHS,Bahamas,North America,2020-02,0.0,0.0,0.0,0.0,0.0,2020-02-01
BHS,Bahamas,North America,2020-03,0.0,0.0,0.0,0.0,0.0,2020-03-01
BHS,Bahamas,North America,2020-04,0.0,0.0,0.0,27.68,490.52000000000004,2020-04-01
BHS,Bahamas,North America,2020-05,0.0,0.0,0.0,0.0,857.7700000000001,2020-05-01
BHS,Bahamas,North America,2020-06,0.0,0.0,0.0,0.0,830.1,2020-06-01
BHS,Bahamas,North America,2020-07,0.0,0.0,0.0,0.0,857.7700000000001,2020-07-01
BHS,Bahamas,North America,2020-08,0.0,0.0,0.0,72.95,1496.75,2020-08-01
BHS,Bahamas,North America,2020-09,0.0,0.0,0.0,123.25,4761.84,2020-09-01
BHS,Bahamas,North America,2020-10,0.0,0.0,0.0,108.16,8595.29,2020-10-01
BHS,Bahamas,North America,2020-11,0.0,0.0,0.0,77.97,11631.4,2020-11-01
BHS,Bahamas,North America,2020-12,0.0,0.0,0.0,15.1,12803.64,2020-12-01
BHS,Bahamas,North America,2021-01,0.0,0.0,0.0,17.610000000000003,13548.119999999999,2021-01-01
BHS,Bahamas,North America,2021-02,0.0,0.0,0.0,10.07,12511.78,2021-02-01
BHS,Bahamas,North America,2021-03,0.0,0.0,0.0,20.130000000000003,14345.56,2021-03-01
BHS,Bahamas,North America,2021-04,0.0,0.0,0.0,20.13,14448.76,2021-04-01
BHS,Bahamas,North America,2021-05,0.0,0.0,0.0,85.53,16687.46,2021-05-01
BHS,Bahamas,North America,2021-06,0.0,0.0,0.0,37.730000000000004,17894.8,2021-06-01
BHS,Bahamas,North America,2021-07,0.0,0.0,0.0,93.07,20495.86,2021-07-01
BHS,Bahamas,North America,2021-08,0.0,0.0,0.0,181.11,24452.61,2021-08-01
BHS,Bahamas,North America,2021-09,0.0,0.0,0.0,422.59000000000003,34496.84,2021-09-01
BHS,Bahamas,North America,2021-10,0.0,0.0,0.0,304.37,46802.36,2021-10-01
BHS,Bahamas,North America,2021-11,0.0,0.0,0.0,70.43,49931.54,2021-11-01
BHS,Bahamas,North America,2021-12,0.0,0.0,0.0,105.64999999999999,54876.96,2021-12-01
BHS,Bahamas,North America,2022-01,0.0,0.0,0.0,80.49,56235.18,2022-01-01
BHS,Bahamas,North America,2022-02,0.0,0.0,0.0,65.41,53307.28,2022-02-01
BHS,Bahamas,North America,2022-03,0.0,0.0,0.0,42.77,60617.26,2022-03-01
BHS,Bahamas,North America,2022-04,0.0,0.0,0.0,2.52,59518.020000000004,2022-04-01
BHS,Bahamas,North America,2022-05,0.0,0.0,0.0,52.83,62581.67,2022-05-01
BHS,Bahamas,North America,2022-06,0.0,0.0,0.0,15.1,61324.02,2022-06-01
BHS,Bahamas,North America,2022-07,0.0,0.0,0.0,15.090000000000002,63998.009999999995,2022-07-01
BHS,Bahamas,North America,2022-08,0.0,0.0,0.0,2.52,64143.88,2022-08-01
BHS,Bahamas,North America,2022-09,0.0,0.0,0.0,25.16,62556.65,2022-09-01
BHS,Bahamas,North America,2022-10,0.0,0.0,0.0,0.0,64956.469999999994,2022-10-01
BHS,Bahamas,North America,2022-11,0.0,0.0,0.0,0.0,62861.1,2022-11-01
BHS,Bahamas,North America,2022-12,0.0,0.0,0.0,0.0,64956.469999999994,2022-12-01
BHS,Bahamas,North America,2023-01,0.0,0.0,0.0,0.0,64956.469999999994,2023-01-01
BHS,Bahamas,North America,2023-02,0.0,0.0,0.0,0.0,58670.36,2023-02-01
BHS,Bahamas,North America,2023-03,0.0,0.0,0.0,0.0,64956.469999999994,2023-03-01
BHS,Bahamas,North America,2023-04,0.0,0.0,0.0,27.67,63276.149999999994,2023-04-01
BHS,Bahamas,North America,2023-05,0.0,0.0,0.0,0.0,65814.24,2023-05-01
BHS,Bahamas,North America,2023-06,0.0,0.0,0.0,0.0,63691.2,2023-06-01
BHS,Bahamas,North America,2023-07,0.0,0.0,0.0,0.0,65814.24,2023-07-01
BHS,Bahamas,North America,2023-08,0.0,0.0,0.0,0.0,65814.24,2023-08-01
BHS,Bahamas,North America,2023-09,0.0,0.0,0.0,0.0,63691.2,2023-09-01
BHS,Bahamas,North America,2023-10,0.0,0.0,0.0,2.52,65839.34,2023-10-01
BHS,Bahamas,North America,2023-11,0.0,0.0,0.0,2.52,63779.100000000006,2023-11-01
BHS,Bahamas,North America,2023-12,0.0,0.0,0.0,0.0,65970.17,2023-12-01
BHS,Bahamas,North America,2024-01,0.0,0.0,0.0,5.04,66078.28,2024-01-01
BHS,Bahamas,North America,2024-02,0.0,0.0,0.0,0.0,61859.899999999994,2024-02-01
BHS,Bahamas,North America,2024-03,0.0,0.0,0.0,0.0,66126.09999999999,2024-03-01
BHS,Bahamas,North America,2024-04,0.0,0.0,0.0,0.0,63993.0,2024-04-01
BHS,Bahamas,North America,2024-05,0.0,0.0,0.0,0.0,66126.09999999999,2024-05-01
BHS,Bahamas,North America,2024-06,0.0,0.0,0.0,0.0,63993.0,2024-06-01
BHS,Bahamas,North America,2024-07,0.0,0.0,0.0,2.52,66171.28,2024-07-01
BHS,Bahamas,North America,2024-08,0.0,0.0,0.0,0.0,8542.44,2024-08-01
BIH,Bosnia and Herzegovina,Europe,2020-01,0.0,0.0,0.0,0.0,0.0,2020-01-01
BIH,Bosnia and Herzegovina,Europe,2020-02,0.0,0.0,0.0,0.0,0.0,2020-02-01
BIH,Bosnia and Herzegovina,Europe,2020-03,0.0,0.0,0.0,1.87,7.78,2020-03-01
BIH,Bosnia and Herzegovina,Europe,2020-04,0.0,0.0,0.0,15.91,325.68,2020-04-01
BIH,Bosnia and Herzegovina,Europe,2020-05,0.0,0.0,0.0,29.95,1053.17,2020-05-01
BIH,Bosnia and Herzegovina,Europe,2020-06,0.0,0.0,0.0,8.42,1529.52,2020-06-01
BIH,Bosnia and Herzegovina,Europe,2020-07,0.0,0.0,0.0,32.76,2199.77,2020-07-01
BIH,Bosnia and Herzegovina,Europe,2020-08,0.0,0.0,0.0,96.42,4266.79,2020-08-01
BIH,Bosnia and Herzegovina,Europe,2020-09,0.0,0.0,0.0,68.97,6528.64,2020-09-01
BIH,Bosnia and Herzegovina,Europe,2020-10,0.0,0.0,0.0,79.88,9187.5,2020-10-01
BIH,Bosnia and Herzegovina,Europe,2020-11,0.0,0.0,0.0,469.61,16525.84,2020-11-01
BIH,Bosnia and Herzegovina,Europe,2020-12,0.0,0.0,0.0,420.28999999999996,31643.1,2020-12-01
BIH,Bosnia and Herzegovina,Europe,2021-01,0.0,0.0,0.0,241.2,41969.21,2021-01-01
BIH,Bosnia and Herzegovina,Europe,2021-02,0.0,0.0,0.0,122.32,42439.42,2021-02-01
BIH,Bosnia and Herzegovina,Europe,2021-03,0.0,0.0,0.0,371.32,53514.69,2021-03-01
BIH,Bosnia and Herzegovina,Europe,2021-04,0.0,0.0,0.0,607.21,69204.16,2021-04-01
BIH,Bosnia and Herzegovina,Europe,2021-05,0.0,0.0,0.0,305.78999999999996,85723.1,2021-05-01
BIH,Bosnia and Herzegovina,Europe,2021-06,0.0,0.0,0.0,135.42000000000002,88558.66,2021-06-01
BIH,Bosnia and Herzegovina,Europe,2021-07,0.0,0.0,0.0,11.530000000000001,93437.81,2021-07-01
BIH,Bosnia and Herzegovina,Europe,2021-08,0.0,0.0,0.0,34.31,93933.61,2021-08-01
BIH,Bosnia and Herzegovina,Europe,2021-09,0.0,0.0,0.0,205.32,94268.17,2021-09-01
BIH,Bosnia and Herzegovina,Europe,2021-10,0.0,0.0,0.0,338.55,106276.75,2021-10-01
BIH,Bosnia and Herzegovina,Europe,2021-11,0.0,0.0,0.0,296.74,111874.19,2021-11-01
BIH,Bosnia and Herzegovina,Europe,2021-12,0.0,0.0,0.0,250.87,125152.02,2021-12-01
BIH,Bosnia and Herzegovina,Europe,2022-01,0.0,0.0,0.0,331.37,132851.13999999998,2022-01-01
BIH,Bosnia and Herzegovina,Europe,2022-02,0.0,0.0,0.0,335.44,130247.6,2022-02-01
BIH,Bosnia and Herzegovina,Europe,2022-03,0.0,0.0,0.0,88.3,150872.30000000002,2022-03-01
BIH,Bosnia and Herzegovina,Europe,2022-04,0.0,0.0,0.0,17.79,147320.4,2022-04-01
BIH,Bosnia and Herzegovina,Europe,2022-05,0.0,0.0,0.0,8.43,152591.46,2022-05-01
BIH,Bosnia and Herzegovina,Europe,2022-06,0.0,0.0,0.0,3.75,147834.83000000002,2022-06-01
BIH,Bosnia and Herzegovina,Europe,2022-07,0.0,0.0,0.0,20.28,152983.4,2022-07-01
BIH,Bosnia and Herzegovina,Europe,2022-08,0.0,0.0,0.0,51.17,154185.42,2022-08-01
BIH,Bosnia and Herzegovina,Europe,2022-09,0.0,0.0,0.0,29.65,150599.48,2022-09-01
BIH,Bosnia and Herzegovina,Europe,2022-10,0.0,0.0,0.0,14.36,156245.98,2022-10-01
BIH,Bosnia and Herzegovina,Europe,2022-11,0.0,0.0,0.0,9.67,151500.66999999998,2022-11-01
BIH,Bosnia and Herzegovina,Europe,2022-12,0.0,0.0,0.0,6.87,156824.5,2022-12-01
BIH,Bosnia and Herzegovina,Europe,2023-01,0.0,0.0,0.0,14.350000000000001,157178.66,2023-01-01
BIH,Bosnia and Herzegovina,Europe,2023-02,0.0,0.0,0.0,8.11,142238.91999999998,2023-02-01
BIH,Bosnia and Herzegovina,Europe,2023-03,0.0,0.0,0.0,7.800000000000001,157701.92,2023-03-01
BIH,Bosnia and Herzegovina,Europe,2023-04,0.0,0.0,0.0,5.62,152867.34,2023-04-01
BIH,Bosnia and Herzegovina,Europe,2023-05,0.0,0.0,0.0,2.8,158069.22,2023-05-01
BIH,Bosnia and Herzegovina,Europe,2023-06,0.0,0.0,0.0,1.24,153036.73,2023-06-01
BIH,Bosnia and Herzegovina,Europe,2023-07,0.0,0.0,0.0,0.62,158167.5,2023-07-01
BIH,Bosnia and Herzegovina,Europe,2023-08,0.0,0.0,0.0,0.0,158172.54,2023-08-01
BIH,Bosnia and Herzegovina,Europe,2023-09,0.0,0.0,0.0,0.0,153070.2,2023-09-01
BIH,Bosnia and Herzegovina,Europe,2023-10,0.0,0.0,0.0,3.11,158234.26,2023-10-01
BIH,Bosnia and Herzegovina,Europe,2023-11,0.0,0.0,0.0,2.5,153195.9,2023-11-01
BIH,Bosnia and Herzegovina,Europe,2023-12,0.0,0.0,0.0,3.12,158402.17,2023-12-01
BIH,Bosnia and Herzegovina,Europe,2024-01,0.0,0.0,0.0,0.62,158456.81,2024-01-01
BIH,Bosnia and Herzegovina,Europe,2024-02,0.0,0.0,0.0,1.24,148265.22,2024-02-01
BIH,Bosnia and Herzegovina,Europe,2024-03,0.0,0.0,0.0,0.62,158515.09,2024-03-01
BIH,Bosnia and Herzegovina,Europe,2024-04,0.0,0.0,0.0,0.0,153407.09999999998,2024-04-01
BIH,Bosnia and Herzegovina,Europe,2024-05,0.0,0.0,0.0,0.0,158520.66999999998,2024-05-01
BIH,Bosnia and Herzegovina,Europe,2024-06,0.0,0.0,0.0,0.0,153407.09999999998,2024-06-01
BIH,Bosnia and Herzegovina,Europe,2024-07,0.0,0.0,0.0,1.24,158536.66,2024-07-01
BIH,Bosnia and Herzegovina,Europe,2024-08,0.0,0.0,0.0,0.0,20459.28,2024-08-01
BLM,Saint Barthelemy,North America,2020-01,0.0,0.0,0.0,0.0,0.0,2020-01-01
BLM,Saint Barthelemy,North America,2020-02,0.0,0.0,0.0,0.0,0.0,2020-02-01
BLM,Saint Barthelemy,North America,2020-03,0.0,0.0,0.0,0.0,0.0,2020-03-01
BLM,Saint Barthelemy,North America,2020-04,0.0,0.0,0.0,0.0,0.0,2020-04-01
BLM,Saint Barthelemy,North America,2020-05,0.0,0.0,0.0,0.0,0.0,2020-05-01
BLM,Saint Barthelemy,North America,2020-06,0.0,0.0,0.0,0.0,0.0,2020-06-01
BLM,Saint Barthelemy,North America,2020-07,0.0,0.0,0.0,0.0,0.0,2020-07-01
BLM,Saint Barthelemy,North America,2020-08,0.0,0.0,0.0,0.0,0.0,2020-08-01
BLM,Saint Barthelemy,North America,2020-09,0.0,0.0,0.0,0.0,0.0,2020-09-01
BLM,Saint Barthelemy,North America,2020-10,0.0,0.0,0.0,0.0,0.0,2020-10-01
BLM,Saint Barthelemy,North America,2020-11,0.0,0.0,0.0,0.0,0.0,2020-11-01
BLM,Saint Barthelemy,North America,2020-12,0.0,0.0,0.0,0.0,0.0,2020-12-01
BLM,Saint Barthelemy,North America,2021-01,0.0,0.0,0.0,0.0,0.0,2021-01-01
BLM,Saint Barthelemy,North America,2021-02,0.0,0.0,0.0,0.0,0.0,2021-02-01
BLM,Saint Barthelemy,North America,2021-03,0.0,0.0,0.0,91.34,1644.1200000000001,2021-03-01
BLM,Saint Barthelemy,North America,2021-04,0.0,0.0,0.0,0.0,2740.2000000000003,2021-04-01
BLM,Saint Barthelemy,North America,2021-05,0.0,0.0,0.0,0.0,2831.54,2021-05-01
BLM,Saint Barthelemy,North America,2021-06,0.0,0.0,0.0,0.0,2740.2000000000003,2021-06-01
BLM,Saint Barthelemy,North America,2021-07,0.0,0.0,0.0,0.0,2831.54,2021-07-01
BLM,Saint Barthelemy,North America,2021-08,0.0,0.0,0.0,0.0,2831.54,2021-08-01
BLM,Saint Barthelemy,North America,2021-09,0.0,0.0,0.0,91.34,5115.04,2021-09-01
BLM,Saint Barthelemy,North America,2021-10,0.0,0.0,0.0,182.68,10960.800000000001,2021-10-01
BLM,Saint Barthelemy,North America,2021-11,0.0,0.0,0.0,0.0,10960.800000000001,2021-11-01
BLM,Saint Barthelemy,North America,2021-12,0.0,0.0,0.0,0.0,11326.16,2021-12-01
BLM,Saint Barthelemy,North America,2022-01,0.0,0.0,0.0,0.0,11326.16,2022-01-01
BLM,Saint Barthelemy,North America,2022-02,0.0,0.0,0.0,0.0,10230.08,2022-02-01
BLM,Saint Barthelemy,North America,2022-03,0.0,0.0,0.0,0.0,11326.16,2022-03-01
BLM,Saint Barthelemy,North America,2022-04,0.0,0.0,0.0,0.0,10960.800000000001,2022-04-01
BLM,Saint Barthelemy,North America,2022-05,0.0,0.0,0.0,0.0,11326.16,2022-05-01
BLM,Saint Barthelemy,North America,2022-06,0.0,0.0,0.0,0.0,10960.800000000001,2022-06-01
BLM,Saint Barthelemy,North America,2022-07,0.0,0.0,0.0,91.34,13975.02,2022-07-01
BLM,Saint Barthelemy,North America,2022-08,0.0,0.0,0.0,0.0,14157.699999999999,2022-08-01
BLM,Saint Barthelemy,North America,2022-09,0.0,0.0,0.0,0.0,13701.0,2022-09-01
BLM,Saint Barthelemy,North America,2022-10,0.0,0.0,0.0,0.0,14157.699999999999,2022-10-01
BLM,Saint Barthelemy,North America,2022-11,0.0,0.0,0.0,0.0,13701.0,2022-11-01
BLM,Saint Barthelemy,North America,2022-12,0.0,0.0,0.0,0.0,14157.699999999999,2022-12-01
BLM,Saint Barthelemy,North America,2023-01,0.0,0.0,0.0,0.0,14157.699999999999,2023-01-01
BLM,Saint Barthelemy,North America,2023-02,0.0,0.0,0.0,0.0,12787.6,2023-02-01
BLM,Saint Barthelemy,North America,2023-03,0.0,0.0,0.0,0.0,14157.699999999999,2023-03-01
BLM,Saint Barthelemy,North America,2023-04,0.0,0.0,0.0,0.0,13701.0,2023-04-01
BLM,Saint Barthelemy,North America,2023-05,0.0,0.0,0.0,0.0,14157.699999999999,2023-05-01
BLM,Saint Barthelemy,North America,2023-06,0.0,0.0,0.0,0.0,13701.0,2023-06-01
BLM,Saint Barthelemy,North America,2023-07,0.0,0.0,0.0,0.0,14157.699999999999,2023-07-01
BLM,Saint Barthelemy,North America,2023-08,0.0,0.0,0.0,0.0,14157.699999999999,2023-08-01
BLM,Saint Barthelemy,North America,2023-09,0.0,0.0,0.0,0.0,13701.0,2023-09-01
BLM,Saint Barthelemy,North America,2023-10,0.0,0.0,0.0,0.0,14157.699999999999,2023-10-01
BLM,Saint Barthelemy,North America,2023-11,0.0,0.0,0.0,0.0,13701.0,2023-11-01
BLM,Saint Barthelemy,North America,2023-12,0.0,0.0,0.0,0.0,14157.699999999999,2023-12-01
BLM,Saint Barthelemy,North America,2024-01,0.0,0.0,0.0,0.0,14157.699999999999,2024-01-01
BLM,Saint Barthelemy,North America,2024-02,0.0,0.0,0.0,0.0,13244.3,2024-02-01
BLM,Saint Barthelemy,North America,2024-03,0.0,0.0,0.0,0.0,14157.699999999999,2024-03-01
BLM,Saint Barthelemy,North America,2024-04,0.0,0.0,0.0,0.0,13701.0,2024-04-01
BLM,Saint Barthelemy,North America,2024-05,0.0,0.0,0.0,0.0,14157.699999999999,2024-05-01
BLM,Saint Barthelemy,North America,2024-06,0.0,0.0,0.0,0.0,13701.0,2024-06-01
BLM,Saint Barthelemy,North America,2024-07,0.0,0.0,0.0,0.0,14157.699999999999,2024-07-01
BLM,Saint Barthelemy,North America,2024-08,0.0,0.0,0.0,0.0,1826.8,2024-08-01
BLR,Belarus,Europe,2020-01,0.0,0.0,0.0,0.0,0.0,2020-01-01
BLR,Belarus,Europe,2020-02,0.0,0.0,0.0,0.0,0.0,2020-02-01
BLR,Belarus,Europe,2020-03,0.0,0.0,0.0,0.0,0.0,2020-03-01
BLR,Belarus,Europe,2020-04,0.0,0.0,0.0,7.31,91.52,2020-04-01
BLR,Belarus,Europe,2020-05,0.0,0.0,0.0,17.67,483.64,2020-05-01
BLR,Belarus,Europe,2020-06,0.0,0.0,0.0,16.14,963.61,2020-06-01
BLR,Belarus,Europe,2020-07,0.0,0.0,0.0,16.68,1558.07,2020-07-01
BLR,Belarus,Europe,2020-08,0.0,0.0,0.0,15.379999999999999,2029.33,2020-08-01
BLR,Belarus,Europe,2020-09,0.0,0.0,0.0,15.48,2418.05,2020-09-01
BLR,Belarus,Europe,2020-10,0.0,0.0,0.0,14.39,3022.21,2020-10-01
BLR,Belarus,Europe,2020-11,0.0,0.0,0.0,21.59,3390.87,2020-11-01
BLR,Belarus,Europe,2020-12,0.0,0.0,0.0,25.4,4248.32,2020-12-01
BLR,Belarus,Europe,2021-01,0.0,0.0,0.0,36.21,5187.599999999999,2021-01-01
BLR,Belarus,Europe,2021-02,0.0,0.0,0.0,28.13,5540.63,2021-02-01
BLR,Belarus,Europe,2021-03,0.0,0.0,0.0,26.71,7030.0599999999995,2021-03-01
BLR,Belarus,Europe,2021-04,0.0,0.0,0.0,29.65,7714.0,2021-04-01
BLR,Belarus,Europe,2021-05,0.0,0.0,0.0,36.839999999999996,8994.24,2021-05-01
BLR,Belarus,Europe,2021-06,0.0,0.0,0.0,30.74,9685.23,2021-06-01
BLR,Belarus,Europe,2021-07,0.0,0.0,0.0,30.74,11028.869999999999,2021-07-01
BLR,Belarus,Europe,2021-08,0.0,0.0,0.0,39.239999999999995,12091.13,2021-08-01
BLR,Belarus,Europe,2021-09,0.0,0.0,0.0,36.63,12802.35,2021-09-01
BLR,Belarus,Europe,2021-10,0.0,0.0,0.0,58.11,14619.38,2021-10-01
BLR,Belarus,Europe,2021-11,0.0,0.0,0.0,46.54,15728.22,2021-11-01
BLR,Belarus,Europe,2021-12,0.0,0.0,0.0,48.3,17825.94,2021-12-01
BLR,Belarus,Europe,2022-01,0.0,0.0,0.0,58.86,19475.26,2022-01-01
BLR,Belarus,Europe,2022-02,0.0,0.0,0.0,46.879999999999995,18973.32,2022-02-01
BLR,Belarus,Europe,2022-03,0.0,0.0,0.0,34.22,22402.24,2022-03-01
BLR,Belarus,Europe,2022-04,0.0,0.0,0.0,16.78,22482.74,2022-04-01
BLR,Belarus,Europe,2022-05,0.0,0.0,0.0,6.1,23550.870000000003,2022-05-01
BLR,Belarus,Europe,2022-06,0.0,0.0,0.0,0.0,22820.7,2022-06-01
BLR,Belarus,Europe,2022-07,0.0,0.0,0.0,15.26,24023.93,2022-07-01
BLR,Belarus,Europe,2022-08,0.0,0.0,0.0,0.0,24054.45,2022-08-01
BLR,Belarus,Europe,2022-09,0.0,0.0,0.0,0.0,23278.5,2022-09-01
BLR,Belarus,Europe,2022-10,0.0,0.0,0.0,0.0,24054.45,2022-10-01
BLR,Belarus,Europe,2022-11,0.0,0.0,0.0,0.0,23278.5,2022-11-01
BLR,Belarus,Europe,2022-12,0.0,0.0,0.0,0.0,24054.45,2022-12-01
BLR,Belarus,Europe,2023-01,0.0,0.0,0.0,0.0,24054.45,2023-01-01
BLR,Belarus,Europe,2023-02,0.0,0.0,0.0,0.0,21726.600000000002,2023-02-01
BLR,Belarus,Europe,2023-03,0.0,0.0,0.0,0.0,24054.45,2023-03-01
BLR,Belarus,Europe,2023-04,0.0,0.0,0.0,0.0,23278.5,2023-04-01
BLR,Belarus,Europe,2023-05,0.0,0.0,0.0,0.0,24054.45,2023-05-01
BLR,Belarus,Europe,2023-06,0.0,0.0,0.0,0.0,23278.5,2023-06-01
BLR,Belarus,Europe,2023-07,0.0,0.0,0.0,0.0,24054.45,2023-07-01
BLR,Belarus,Europe,2023-08,0.0,0.0,0.0,0.0,24054.45,2023-08-01
BLR,Belarus,Europe,2023-09,0.0,0.0,0.0,0.0,23278.5,2023-09-01
BLR,Belarus,Europe,2023-10,0.0,0.0,0.0,0.0,24054.45,2023-10-01
BLR,Belarus,Europe,2023-11,0.0,0.0,0.0,0.0,23278.5,2023-11-01
BLR,Belarus,Europe,2023-12,0.0,0.0,0.0,0.0,24054.45,2023-12-01
BLR,Belarus,Europe,2024-01,0.0,0.0,0.0,0.0,24054.45,2024-01-01
BLR,Belarus,Europe,2024-02,0.0,0.0,0.0,0.0,22502.550000000003,2024-02-01
BLR,Belarus,Europe,2024-03,0.0,0.0,0.0,0.0,24054.45,2024-03-01
BLR,Belarus,Europe,2024-04,0.0,0.0,0.0,0.0,23278.5,2024-04-01
BLR,Belarus,Europe,2024-05,0.0,0.0,0.0,0.0,24054.45,2024-05-01
BLR,Belarus,Europe,2024-06,0.0,0.0,0.0,0.0,23278.5,2024-06-01
BLR,Belarus,Europe,2024-07,0.0,0.0,0.0,0.0,24054.45,2024-07-01
