"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"timestamp_2025-10-21T10:00:08.562"
1081;Nordjylland;2020-09-03;M;7;0;0;629;17424;2606;
1085;Sjælland;2020-09-03;M;9;0;1;629;17433;2607;
1083;Syddanmark;2020-09-03;M;15;0;0;629;17448;2607;
1084;Hovedstaden;2020-09-04;F;68;1;2;630;17516;2609;
1082;Midtjylland;2020-09-04;F;10;0;0;630;17526;2609;
1081;Nordjylland;2020-09-04;F;8;0;0;630;17534;2609;
1085;Sjælland;2020-09-04;F;8;0;1;630;17542;2610;
1083;Syddanmark;2020-09-04;F;12;0;0;630;17554;2610;
1084;Hovedstaden;2020-09-04;M;46;1;1;631;17600;2611;
1082;Midtjylland;2020-09-04;M;11;0;2;631;17611;2613;
1081;Nordjylland;2020-09-04;M;7;0;1;631;17618;2614;
1085;Sjælland;2020-09-04;M;15;0;1;631;17633;2615;
1083;Syddanmark;2020-09-04;M;14;0;0;631;17647;2615;
1084;Hovedstaden;2020-09-05;F;49;0;3;631;17696;2618;
1082;Midtjylland;2020-09-05;F;8;0;0;631;17704;2618;
1081;Nordjylland;2020-09-05;F;4;0;2;631;17708;2620;
1085;Sjælland;2020-09-05;F;5;0;0;631;17713;2620;
1083;Syddanmark;2020-09-05;F;25;0;0;631;17738;2620;
1084;Hovedstaden;2020-09-05;M;55;1;1;632;17793;2621;
1082;Midtjylland;2020-09-05;M;6;0;1;632;17799;2622;
1081;Nordjylland;2020-09-05;M;8;0;0;632;17807;2622;
1085;Sjælland;2020-09-05;M;12;0;0;632;17819;2622;
1083;Syddanmark;2020-09-05;M;27;0;2;632;17846;2624;
1084;Hovedstaden;2020-09-06;F;89;1;2;633;17935;2626;
1082;Midtjylland;2020-09-06;F;13;0;1;633;17948;2627;
1081;Nordjylland;2020-09-06;F;7;0;0;633;17955;2627;
1085;Sjælland;2020-09-06;F;9;0;1;633;17964;2628;
1083;Syddanmark;2020-09-06;F;9;0;0;633;17973;2628;
1084;Hovedstaden;2020-09-06;M;62;0;3;633;18035;2631;
1082;Midtjylland;2020-09-06;M;5;0;0;633;18040;2631;
1081;Nordjylland;2020-09-06;M;9;0;1;633;18049;2632;
1085;Sjælland;2020-09-06;M;9;0;0;633;18058;2632;
1083;Syddanmark;2020-09-06;M;10;0;0;633;18068;2632;
1084;Hovedstaden;2020-09-07;F;79;0;2;633;18147;2634;
1082;Midtjylland;2020-09-07;F;14;0;2;633;18161;2636;
1081;Nordjylland;2020-09-07;F;16;0;2;633;18177;2638;
1085;Sjælland;2020-09-07;F;41;0;2;633;18218;2640;
1083;Syddanmark;2020-09-07;F;13;0;0;633;18231;2640;
1084;Hovedstaden;2020-09-07;M;79;1;2;634;18310;2642;
1082;Midtjylland;2020-09-07;M;6;0;0;634;18316;2642;
1081;Nordjylland;2020-09-07;M;11;0;0;634;18327;2642;
1085;Sjælland;2020-09-07;M;25;0;1;634;18352;2643;
1083;Syddanmark;2020-09-07;M;11;0;0;634;18363;2643;
1084;Hovedstaden;2020-09-08;F;75;0;2;634;18438;2645;
1082;Midtjylland;2020-09-08;F;26;0;2;634;18464;2647;
1081;Nordjylland;2020-09-08;F;11;0;1;634;18475;2648;
1085;Sjælland;2020-09-08;F;25;0;1;634;18500;2649;
1083;Syddanmark;2020-09-08;F;32;0;0;634;18532;2649;
1084;Hovedstaden;2020-09-08;M;82;0;2;634;18614;2651;
1082;Midtjylland;2020-09-08;M;15;0;0;634;18629;2651;
1081;Nordjylland;2020-09-08;M;13;1;1;635;18642;2652;
1085;Sjælland;2020-09-08;M;25;0;0;635;18667;2652;
1083;Syddanmark;2020-09-08;M;23;1;2;636;18690;2654;
1084;Hovedstaden;2020-09-09;F;67;0;2;636;18757;2656;
1082;Midtjylland;2020-09-09;F;16;0;1;636;18773;2657;
1081;Nordjylland;2020-09-09;F;14;0;0;636;18787;2657;
1085;Sjælland;2020-09-09;F;7;0;0;636;18794;2657;
1083;Syddanmark;2020-09-09;F;30;0;0;636;18824;2657;
1084;Hovedstaden;2020-09-09;M;90;1;5;637;18914;2662;
1082;Midtjylland;2020-09-09;M;12;0;1;637;18926;2663;
1081;Nordjylland;2020-09-09;M;15;0;0;637;18941;2663;
1085;Sjælland;2020-09-09;M;17;0;1;637;18958;2664;
1083;Syddanmark;2020-09-09;M;25;0;2;637;18983;2666;
1084;Hovedstaden;2020-09-10;F;101;2;4;639;19084;2670;
1082;Midtjylland;2020-09-10;F;8;0;0;639;19092;2670;
1081;Nordjylland;2020-09-10;F;18;0;0;639;19110;2670;
1085;Sjælland;2020-09-10;F;30;0;0;639;19140;2670;
1083;Syddanmark;2020-09-10;F;35;0;1;639;19175;2671;
1084;Hovedstaden;2020-09-10;M;96;2;6;641;19271;2677;
1082;Midtjylland;2020-09-10;M;20;0;0;641;19291;2677;
1081;Nordjylland;2020-09-10;M;19;1;1;642;19310;2678;
1085;Sjælland;2020-09-10;M;20;0;0;642;19330;2678;
1083;Syddanmark;2020-09-10;M;20;0;2;642;19350;2680;
1084;Hovedstaden;2020-09-11;F;93;1;3;643;19443;2683;
1082;Midtjylland;2020-09-11;F;28;0;0;643;19471;2683;
1081;Nordjylland;2020-09-11;F;21;0;1;643;19492;2684;
1085;Sjælland;2020-09-11;F;10;0;0;643;19502;2684;
1083;Syddanmark;2020-09-11;F;21;0;0;643;19523;2684;
1084;Hovedstaden;2020-09-11;M;76;0;4;643;19599;2688;
1082;Midtjylland;2020-09-11;M;43;0;5;643;19642;2693;
1081;Nordjylland;2020-09-11;M;22;0;0;643;19664;2693;
1085;Sjælland;2020-09-11;M;11;0;0;643;19675;2693;
1083;Syddanmark;2020-09-11;M;21;0;1;643;19696;2694;
1084;Hovedstaden;2020-09-12;F;89;0;1;643;19785;2695;
1082;Midtjylland;2020-09-12;F;14;0;1;643;19799;2696;
1081;Nordjylland;2020-09-12;F;12;0;0;643;19811;2696;
1085;Sjælland;2020-09-12;F;11;0;0;643;19822;2696;
1083;Syddanmark;2020-09-12;F;20;0;0;643;19842;2696;
1084;Hovedstaden;2020-09-12;M;85;2;4;645;19927;2700;
1082;Midtjylland;2020-09-12;M;15;0;0;645;19942;2700;
1081;Nordjylland;2020-09-12;M;19;1;1;646;19961;2701;
1085;Sjælland;2020-09-12;M;12;0;0;646;19973;2701;
1083;Syddanmark;2020-09-12;M;24;0;1;646;19997;2702;
1084;Hovedstaden;2020-09-13;F;83;0;5;646;20080;2707;
1082;Midtjylland;2020-09-13;F;7;0;0;646;20087;2707;
1081;Nordjylland;2020-09-13;F;19;0;0;646;20106;2707;
1085;Sjælland;2020-09-13;F;8;1;0;647;20114;2707;
1083;Syddanmark;2020-09-13;F;20;0;0;647;20134;2707;
1084;Hovedstaden;2020-09-13;M;88;1;1;648;20222;2708;
1082;Midtjylland;2020-09-13;M;9;0;0;648;20231;2708;
1081;Nordjylland;2020-09-13;M;23;0;3;648;20254;2711;
1085;Sjælland;2020-09-13;M;9;0;0;648;20263;2711;
1083;Syddanmark;2020-09-13;M;32;1;1;649;20295;2712;
1084;Hovedstaden;2020-09-14;F;115;0;2;649;20410;2714;
1082;Midtjylland;2020-09-14;F;18;0;0;649;20428;2714;
1081;Nordjylland;2020-09-14;F;19;0;1;649;20447;2715;
1085;Sjælland;2020-09-14;F;16;0;2;649;20463;2717;
1083;Syddanmark;2020-09-14;F;20;0;1;649;20483;2718;
1084;Hovedstaden;2020-09-14;M;108;0;4;649;20591;2722;
1082;Midtjylland;2020-09-14;M;18;0;1;649;20609;2723;
1081;Nordjylland;2020-09-14;M;29;1;1;650;20638;2724;
1085;Sjælland;2020-09-14;M;15;0;0;650;20653;2724;
1083;Syddanmark;2020-09-14;M;23;0;1;650;20676;2725;
1084;Hovedstaden;2020-09-15;F;136;0;6;650;20812;2731;
1082;Midtjylland;2020-09-15;F;22;0;3;650;20834;2734;
1081;Nordjylland;2020-09-15;F;32;0;2;650;20866;2736;
1085;Sjælland;2020-09-15;F;17;0;0;650;20883;2736;
1083;Syddanmark;2020-09-15;F;29;0;1;650;20912;2737;
1084;Hovedstaden;2020-09-15;M;104;0;4;650;21016;2741;
1082;Midtjylland;2020-09-15;M;25;0;3;650;21041;2744;
1081;Nordjylland;2020-09-15;M;29;0;1;650;21070;2745;
1085;Sjælland;2020-09-15;M;20;0;2;650;21090;2747;
1083;Syddanmark;2020-09-15;M;21;0;0;650;21111;2747;
1084;Hovedstaden;2020-09-16;F;151;2;9;652;21262;2756;
1082;Midtjylland;2020-09-16;F;29;0;1;652;21291;2757;
1081;Nordjylland;2020-09-16;F;38;0;0;652;21329;2757;
1085;Sjælland;2020-09-16;F;31;0;0;652;21360;2757;
1083;Syddanmark;2020-09-16;F;33;0;0;652;21393;2757;
1084;Hovedstaden;2020-09-16;M;157;1;7;653;21550;2764;
1082;Midtjylland;2020-09-16;M;34;0;2;653;21584;2766;
1081;Nordjylland;2020-09-16;M;28;1;2;654;21612;2768;
1085;Sjælland;2020-09-16;M;16;0;1;654;21628;2769;
1083;Syddanmark;2020-09-16;M;35;0;2;654;21663;2771;
1084;Hovedstaden;2020-09-17;F;144;1;4;655;21807;2775;
1082;Midtjylland;2020-09-17;F;32;0;1;655;21839;2776;
1081;Nordjylland;2020-09-17;F;13;0;1;655;21852;2777;
1085;Sjælland;2020-09-17;F;23;0;1;655;21875;2778;
1083;Syddanmark;2020-09-17;F;27;0;0;655;21902;2778;
1084;Hovedstaden;2020-09-17;M;170;0;2;655;22072;2780;
1082;Midtjylland;2020-09-17;M;29;0;0;655;22101;2780;
1081;Nordjylland;2020-09-17;M;24;1;4;656;22125;2784;
1085;Sjælland;2020-09-17;M;21;0;0;656;22146;2784;
1083;Syddanmark;2020-09-17;M;35;0;1;656;22181;2785;
1084;Hovedstaden;2020-09-18;F;133;1;5;657;22314;2790;
1082;Midtjylland;2020-09-18;F;37;0;1;657;22351;2791;
1081;Nordjylland;2020-09-18;F;21;0;0;657;22372;2791;
1085;Sjælland;2020-09-18;F;21;0;0;657;22393;2791;
1083;Syddanmark;2020-09-18;F;29;0;3;657;22422;2794;
1084;Hovedstaden;2020-09-18;M;127;0;4;657;22549;2798;
1082;Midtjylland;2020-09-18;M;32;0;1;657;22581;2799;
1081;Nordjylland;2020-09-18;M;25;0;1;657;22606;2800;
1085;Sjælland;2020-09-18;M;27;0;1;657;22633;2801;
1083;Syddanmark;2020-09-18;M;23;0;0;657;22656;2801;
1084;Hovedstaden;2020-09-19;F;114;1;6;658;22770;2807;
1082;Midtjylland;2020-09-19;F;23;0;1;658;22793;2808;
1081;Nordjylland;2020-09-19;F;14;0;1;658;22807;2809;
1085;Sjælland;2020-09-19;F;20;0;1;658;22827;2810;
1083;Syddanmark;2020-09-19;F;35;0;1;658;22862;2811;
1084;Hovedstaden;2020-09-19;M;114;0;2;658;22976;2813;
1082;Midtjylland;2020-09-19;M;26;0;0;658;23002;2813;
1081;Nordjylland;2020-09-19;M;17;0;2;658;23019;2815;
1085;Sjælland;2020-09-19;M;28;0;2;658;23047;2817;
1083;Syddanmark;2020-09-19;M;25;0;1;658;23072;2818;
1084;Hovedstaden;2020-09-20;F;104;2;5;660;23176;2823;
1082;Midtjylland;2020-09-20;F;21;0;1;660;23197;2824;
1081;Nordjylland;2020-09-20;F;24;0;1;660;23221;2825;
1085;Sjælland;2020-09-20;F;24;0;0;660;23245;2825;
1083;Syddanmark;2020-09-20;F;20;0;2;660;23265;2827;
1084;Hovedstaden;2020-09-20;M;122;0;5;660;23387;2832;
1082;Midtjylland;2020-09-20;M;30;0;1;660;23417;2833;
1081;Nordjylland;2020-09-20;M;18;0;1;660;23435;2834;
1085;Sjælland;2020-09-20;M;22;0;0;660;23457;2834;
1083;Syddanmark;2020-09-20;M;22;0;1;660;23479;2835;
1084;Hovedstaden;2020-09-21;F;137;0;5;660;23616;2840;
1082;Midtjylland;2020-09-21;F;42;0;2;660;23658;2842;
1081;Nordjylland;2020-09-21;F;22;0;1;660;23680;2843;
1085;Sjælland;2020-09-21;F;34;0;1;660;23714;2844;
1083;Syddanmark;2020-09-21;F;30;0;1;660;23744;2845;
1084;Hovedstaden;2020-09-21;M;161;0;1;660;23905;2846;
1082;Midtjylland;2020-09-21;M;23;0;0;660;23928;2846;
1081;Nordjylland;2020-09-21;M;36;0;0;660;23964;2846;
1085;Sjælland;2020-09-21;M;22;0;1;660;23986;2847;
1083;Syddanmark;2020-09-21;M;28;0;0;660;24014;2847;
1084;Hovedstaden;2020-09-22;F;153;1;5;661;24167;2852;
1082;Midtjylland;2020-09-22;F;50;0;0;661;24217;2852;
1081;Nordjylland;2020-09-22;F;21;0;0;661;24238;2852;
1085;Sjælland;2020-09-22;F;29;0;0;661;24267;2852;
1083;Syddanmark;2020-09-22;F;34;0;1;661;24301;2853;
1084;Hovedstaden;2020-09-22;M;148;2;6;663;24449;2859;
1082;Midtjylland;2020-09-22;M;43;0;1;663;24492;2860;
1081;Nordjylland;2020-09-22;M;32;0;0;663;24524;2860;
1085;Sjælland;2020-09-22;M;39;0;2;663;24563;2862;
1083;Syddanmark;2020-09-22;M;38;1;3;664;24601;2865;
1084;Hovedstaden;2020-09-23;F;144;1;6;665;24745;2871;
1082;Midtjylland;2020-09-23;F;52;0;2;665;24797;2873;
1081;Nordjylland;2020-09-23;F;24;0;0;665;24821;2873;
1085;Sjælland;2020-09-23;F;49;0;2;665;24870;2875;
1083;Syddanmark;2020-09-23;F;39;0;0;665;24909;2875;
1084;Hovedstaden;2020-09-23;M;155;0;4;665;25064;2879;
1082;Midtjylland;2020-09-23;M;72;0;4;665;25136;2883;
1081;Nordjylland;2020-09-23;M;25;0;0;665;25161;2883;
1085;Sjælland;2020-09-23;M;47;2;5;667;25208;2888;
1083;Syddanmark;2020-09-23;M;45;0;1;667;25253;2889;
1084;Hovedstaden;2020-09-24;F;142;0;3;667;25395;2892;
1082;Midtjylland;2020-09-24;F;58;0;3;667;25453;2895;
1081;Nordjylland;2020-09-24;F;20;0;0;667;25473;2895;
1085;Sjælland;2020-09-24;F;40;0;1;667;25513;2896;
1083;Syddanmark;2020-09-24;F;43;0;4;667;25556;2900;
1084;Hovedstaden;2020-09-24;M;146;1;7;668;25702;2907;
1082;Midtjylland;2020-09-24;M;55;1;0;669;25757;2907;
1081;Nordjylland;2020-09-24;M;18;0;0;669;25775;2907;
1085;Sjælland;2020-09-24;M;40;0;2;669;25815;2909;
1083;Syddanmark;2020-09-24;M;37;0;5;669;25852;2914;
1084;Hovedstaden;2020-09-25;F;103;0;5;669;25955;2919;
1082;Midtjylland;2020-09-25;F;52;0;2;669;26007;2921;
1081;Nordjylland;2020-09-25;F;13;0;1;669;26020;2922;
1085;Sjælland;2020-09-25;F;31;0;2;669;26051;2924;
1083;Syddanmark;2020-09-25;F;40;0;0;669;26091;2924;
1084;Hovedstaden;2020-09-25;M;104;1;3;670;26195;2927;
1082;Midtjylland;2020-09-25;M;52;0;0;670;26247;2927;
1081;Nordjylland;2020-09-25;M;27;0;0;670;26274;2927;
1085;Sjælland;2020-09-25;M;34;0;2;670;26308;2929;
1083;Syddanmark;2020-09-25;M;32;0;1;670;26340;2930;
1084;Hovedstaden;2020-09-26;F;84;0;3;670;26424;2933;
1082;Midtjylland;2020-09-26;F;50;0;0;670;26474;2933;
1081;Nordjylland;2020-09-26;F;15;0;1;670;26489;2934;
1085;Sjælland;2020-09-26;F;30;0;2;670;26519;2936;
1083;Syddanmark;2020-09-26;F;18;0;1;670;26537;2937;
1084;Hovedstaden;2020-09-26;M;95;0;2;670;26632;2939;
1082;Midtjylland;2020-09-26;M;42;0;1;670;26674;2940;
1081;Nordjylland;2020-09-26;M;17;0;0;670;26691;2940;
1085;Sjælland;2020-09-26;M;24;0;2;670;26715;2942;
1083;Syddanmark;2020-09-26;M;20;0;0;670;26735;2942;
1084;Hovedstaden;2020-09-27;F;103;0;3;670;26838;2945;
1082;Midtjylland;2020-09-27;F;47;0;0;670;26885;2945;
1081;Nordjylland;2020-09-27;F;9;0;0;670;26894;2945;
1085;Sjælland;2020-09-27;F;23;0;0;670;26917;2945;
1083;Syddanmark;2020-09-27;F;14;0;0;670;26931;2945;
1084;Hovedstaden;2020-09-27;M;81;0;3;670;27012;2948;
1082;Midtjylland;2020-09-27;M;32;0;2;670;27044;2950;
1081;Nordjylland;2020-09-27;M;13;1;2;671;27057;2952;
1085;Sjælland;2020-09-27;M;16;0;0;671;27073;2952;
1083;Syddanmark;2020-09-27;M;20;0;0;671;27093;2952;
1084;Hovedstaden;2020-09-28;F;118;0;4;671;27211;2956;
1082;Midtjylland;2020-09-28;F;52;0;1;671;27263;2957;
1081;Nordjylland;2020-09-28;F;15;0;0;671;27278;2957;
1085;Sjælland;2020-09-28;F;28;0;0;671;27306;2957;
1083;Syddanmark;2020-09-28;F;33;0;2;671;27339;2959;
1084;Hovedstaden;2020-09-28;M;94;1;3;672;27433;2962;
1082;Midtjylland;2020-09-28;M;57;0;3;672;27490;2965;
1081;Nordjylland;2020-09-28;M;25;0;0;672;27515;2965;
1085;Sjælland;2020-09-28;M;35;0;1;672;27550;2966;
1083;Syddanmark;2020-09-28;M;26;0;2;672;27576;2968;
1084;Hovedstaden;2020-09-29;F;100;0;1;672;27676;2969;
1082;Midtjylland;2020-09-29;F;56;0;4;672;27732;2973;
1081;Nordjylland;2020-09-29;F;17;0;0;672;27749;2973;
1085;Sjælland;2020-09-29;F;28;0;0;672;27777;2973;
1083;Syddanmark;2020-09-29;F;27;1;1;673;27804;2974;
1084;Hovedstaden;2020-09-29;M;91;0;3;673;27895;2977;
1082;Midtjylland;2020-09-29;M;51;1;2;674;27946;2979;
1081;Nordjylland;2020-09-29;M;27;0;1;674;27973;2980;
1085;Sjælland;2020-09-29;M;24;0;1;674;27997;2981;
1083;Syddanmark;2020-09-29;M;29;0;1;674;28026;2982;
1084;Hovedstaden;2020-09-30;F;97;0;2;674;28123;2984;
1082;Midtjylland;2020-09-30;F;46;0;0;674;28169;2984;
1081;Nordjylland;2020-09-30;F;13;0;0;674;28182;2984;
1085;Sjælland;2020-09-30;F;28;0;3;674;28210;2987;
1083;Syddanmark;2020-09-30;F;20;0;1;674;28230;2988;
1084;Hovedstaden;2020-09-30;M;78;0;3;674;28308;2991;
1082;Midtjylland;2020-09-30;M;48;0;1;674;28356;2992;
1081;Nordjylland;2020-09-30;M;26;0;0;674;28382;2992;
1085;Sjælland;2020-09-30;M;31;0;0;674;28413;2992;
1083;Syddanmark;2020-09-30;M;46;0;1;674;28459;2993;
1084;Hovedstaden;2020-10-01;F;90;0;2;674;28549;2995;
1082;Midtjylland;2020-10-01;F;54;0;0;674;28603;2995;
1081;Nordjylland;2020-10-01;F;20;2;2;676;28623;2997;
1085;Sjælland;2020-10-01;F;30;0;0;676;28653;2997;
1083;Syddanmark;2020-10-01;F;25;1;0;677;28678;2997;
1084;Hovedstaden;2020-10-01;M;74;0;2;677;28752;2999;
1082;Midtjylland;2020-10-01;M;54;1;3;678;28806;3002;
1081;Nordjylland;2020-10-01;M;21;1;2;679;28827;3004;
1085;Sjælland;2020-10-01;M;26;0;0;679;28853;3004;
1083;Syddanmark;2020-10-01;M;33;0;2;679;28886;3006;
1084;Hovedstaden;2020-10-02;F;74;0;3;679;28960;3009;
1082;Midtjylland;2020-10-02;F;39;0;2;679;28999;3011;
1081;Nordjylland;2020-10-02;F;19;0;1;679;29018;3012;
1085;Sjælland;2020-10-02;F;21;0;0;679;29039;3012;
1083;Syddanmark;2020-10-02;F;20;0;0;679;29059;3012;
1084;Hovedstaden;2020-10-02;M;67;0;2;679;29126;3014;
1082;Midtjylland;2020-10-02;M;62;1;2;680;29188;3016;
1081;Nordjylland;2020-10-02;M;17;0;0;680;29205;3016;
1085;Sjælland;2020-10-02;M;20;0;1;680;29225;3017;
1083;Syddanmark;2020-10-02;M;27;0;0;680;29252;3017;
1084;Hovedstaden;2020-10-03;F;79;0;0;680;29331;3017;
1082;Midtjylland;2020-10-03;F;27;0;0;680;29358;3017;
1081;Nordjylland;2020-10-03;F;12;0;0;680;29370;3017;
1085;Sjælland;2020-10-03;F;17;0;0;680;29387;3017;
1083;Syddanmark;2020-10-03;F;29;0;0;680;29416;3017;
1084;Hovedstaden;2020-10-03;M;67;0;0;680;29483;3017;
1082;Midtjylland;2020-10-03;M;43;0;3;680;29526;3020;
1081;Nordjylland;2020-10-03;M;19;0;0;680;29545;3020;
1085;Sjælland;2020-10-03;M;15;0;0;680;29560;3020;
1083;Syddanmark;2020-10-03;M;30;0;0;680;29590;3020;
1084;Hovedstaden;2020-10-04;F;63;0;5;680;29653;3025;
1082;Midtjylland;2020-10-04;F;29;0;1;680;29682;3026;
1081;Nordjylland;2020-10-04;F;11;0;0;680;29693;3026;
1085;Sjælland;2020-10-04;F;13;0;0;680;29706;3026;
1083;Syddanmark;2020-10-04;F;21;1;0;681;29727;3026;
1084;Hovedstaden;2020-10-04;M;83;0;3;681;29810;3029;
1082;Midtjylland;2020-10-04;M;29;0;2;681;29839;3031;
1081;Nordjylland;2020-10-04;M;19;0;1;681;29858;3032;
1085;Sjælland;2020-10-04;M;17;0;2;681;29875;3034;
1083;Syddanmark;2020-10-04;M;21;0;1;681;29896;3035;
1084;Hovedstaden;2020-10-05;F;90;1;4;682;29986;3039;
1082;Midtjylland;2020-10-05;F;55;0;0;682;30041;3039;
1081;Nordjylland;2020-10-05;F;19;0;0;682;30060;3039;
1085;Sjælland;2020-10-05;F;24;0;1;682;30084;3040;
1083;Syddanmark;2020-10-05;F;33;0;0;682;30117;3040;
1084;Hovedstaden;2020-10-05;M;72;2;6;684;30189;3046;
1082;Midtjylland;2020-10-05;M;50;0;3;684;30239;3049;
1081;Nordjylland;2020-10-05;M;41;0;1;684;30280;3050;
1085;Sjælland;2020-10-05;M;17;0;1;684;30297;3051;
1083;Syddanmark;2020-10-05;M;28;0;0;684;30325;3051;
1084;Hovedstaden;2020-10-06;F;91;1;2;685;30416;3053;
1082;Midtjylland;2020-10-06;F;35;0;1;685;30451;3054;
1081;Nordjylland;2020-10-06;F;15;0;1;685;30466;3055;
1085;Sjælland;2020-10-06;F;19;0;0;685;30485;3055;
1083;Syddanmark;2020-10-06;F;23;0;1;685;30508;3056;
1084;Hovedstaden;2020-10-06;M;103;0;3;685;30611;3059;
1082;Midtjylland;2020-10-06;M;73;0;2;685;30684;3061;
1081;Nordjylland;2020-10-06;M;16;0;1;685;30700;3062;
1085;Sjælland;2020-10-06;M;21;0;1;685;30721;3063;
1083;Syddanmark;2020-10-06;M;30;0;1;685;30751;3064;
1084;Hovedstaden;2020-10-07;F;80;3;5;688;30831;3069;
1082;Midtjylland;2020-10-07;F;47;0;2;688;30878;3071;
1081;Nordjylland;2020-10-07;F;24;0;0;688;30902;3071;
1085;Sjælland;2020-10-07;F;18;0;0;688;30920;3071;
1083;Syddanmark;2020-10-07;F;32;1;1;689;30952;3072;
1084;Hovedstaden;2020-10-07;M;78;1;4;690;31030;3076;
1082;Midtjylland;2020-10-07;M;105;0;3;690;31135;3079;
1081;Nordjylland;2020-10-07;M;25;0;0;690;31160;3079;
1085;Sjælland;2020-10-07;M;19;0;1;690;31179;3080;
1083;Syddanmark;2020-10-07;M;24;2;1;692;31203;3081;
1084;Hovedstaden;2020-10-08;F;73;0;1;692;31276;3082;
1082;Midtjylland;2020-10-08;F;67;0;2;692;31343;3084;
1081;Nordjylland;2020-10-08;F;20;0;0;692;31363;3084;
1085;Sjælland;2020-10-08;F;15;1;2;693;31378;3086;
1083;Syddanmark;2020-10-08;F;27;0;0;693;31405;3086;
1084;Hovedstaden;2020-10-08;M;80;0;3;693;31485;3089;
1082;Midtjylland;2020-10-08;M;70;0;2;693;31555;3091;
1081;Nordjylland;2020-10-08;M;30;0;2;693;31585;3093;
1085;Sjælland;2020-10-08;M;13;0;0;693;31598;3093;
1083;Syddanmark;2020-10-08;M;28;0;1;693;31626;3094;
1084;Hovedstaden;2020-10-09;F;72;1;3;694;31698;3097;
1082;Midtjylland;2020-10-09;F;55;0;4;694;31753;3101;
1081;Nordjylland;2020-10-09;F;22;0;0;694;31775;3101;
1085;Sjælland;2020-10-09;F;16;0;0;694;31791;3101;
1083;Syddanmark;2020-10-09;F;34;0;0;694;31825;3101;
1084;Hovedstaden;2020-10-09;M;80;0;3;694;31905;3104;
1082;Midtjylland;2020-10-09;M;61;0;2;694;31966;3106;
1081;Nordjylland;2020-10-09;M;21;0;0;694;31987;3106;
1085;Sjælland;2020-10-09;M;14;0;1;694;32001;3107;
1083;Syddanmark;2020-10-09;M;37;2;3;696;32038;3110;
1084;Hovedstaden;2020-10-10;F;48;0;3;696;32086;3113;
1082;Midtjylland;2020-10-10;F;39;0;0;696;32125;3113;
1081;Nordjylland;2020-10-10;F;14;0;1;696;32139;3114;
1085;Sjælland;2020-10-10;F;13;0;0;696;32152;3114;
1083;Syddanmark;2020-10-10;F;16;0;0;696;32168;3114;
1084;Hovedstaden;2020-10-10;M;60;0;4;696;32228;3118;
1082;Midtjylland;2020-10-10;M;48;0;2;696;32276;3120;
1081;Nordjylland;2020-10-10;M;18;0;1;696;32294;3121;
1085;Sjælland;2020-10-10;M;12;0;1;696;32306;3122;
1083;Syddanmark;2020-10-10;M;13;0;0;696;32319;3122;
1084;Hovedstaden;2020-10-11;F;53;1;6;697;32372;3128;
