"Uge";"Regionskode";"Region";"Antal tilfælde";"Antal borgere";"Type af tilfælde";"type_count";"timestamp_2025-10-21T10:00:08.562"
2024-U51;1085;Sjælland;21;852932;Første reinfektion;2;
2024-U51;1085;Sjælland;38;852932;Første infektion;1;
2024-U51;1083;Syddanmark;3;1238920;To eller flere reinfektioner;3;
2024-U51;1083;Syddanmark;13;1238920;Første reinfektion;2;
2024-U51;1083;Syddanmark;21;1238920;Første infektion;1;
2024-U52;1084;Hovedstaden;5;1923792;To eller flere reinfektioner;3;
2024-U52;1084;Hovedstaden;32;1923792;Første reinfektion;2;
2024-U52;1084;Hovedstaden;67;1923792;Første infektion;1;
2024-U52;1082;Midtjylland;1;1370661;To eller flere reinfektioner;3;
2024-U52;1082;Midtjylland;7;1370661;Første reinfektion;2;
2024-U52;1082;Midtjylland;11;1370661;Første infektion;1;
2024-U52;1081;Nordjylland;2;592501;To eller flere reinfektioner;3;
2024-U52;1081;Nordjylland;7;592501;Første infektion;1;
2024-U52;1081;Nordjylland;7;592501;Første reinfektion;2;
2024-U52;1085;Sjælland;0;852932;To eller flere reinfektioner;3;
2024-U52;1085;Sjælland;11;852932;Første reinfektion;2;
2024-U52;1085;Sjælland;33;852932;Første infektion;1;
2024-U52;1083;Syddanmark;1;1238920;To eller flere reinfektioner;3;
2024-U52;1083;Syddanmark;10;1238920;Første reinfektion;2;
2024-U52;1083;Syddanmark;20;1238920;Første infektion;1;
2025-U01;1084;Hovedstaden;4;1923792;To eller flere reinfektioner;3;
2025-U01;1084;Hovedstaden;39;1923792;Første reinfektion;2;
2025-U01;1084;Hovedstaden;60;1923792;Første infektion;1;
2025-U01;1082;Midtjylland;1;1370661;To eller flere reinfektioner;3;
2025-U01;1082;Midtjylland;2;1370661;Første reinfektion;2;
2025-U01;1082;Midtjylland;14;1370661;Første infektion;1;
2025-U01;1081;Nordjylland;0;592501;To eller flere reinfektioner;3;
2025-U01;1081;Nordjylland;2;592501;Første reinfektion;2;
2025-U01;1081;Nordjylland;14;592501;Første infektion;1;
2025-U01;1085;Sjælland;0;852932;To eller flere reinfektioner;3;
2025-U01;1085;Sjælland;11;852932;Første reinfektion;2;
2025-U01;1085;Sjælland;29;852932;Første infektion;1;
2025-U01;1083;Syddanmark;2;1238920;To eller flere reinfektioner;3;
2025-U01;1083;Syddanmark;9;1238920;Første reinfektion;2;
2025-U01;1083;Syddanmark;20;1238920;Første infektion;1;
2025-U02;1084;Hovedstaden;1;1925449;To eller flere reinfektioner;3;
2025-U02;1084;Hovedstaden;36;1925449;Første reinfektion;2;
2025-U02;1084;Hovedstaden;51;1925449;Første infektion;1;
2025-U02;1082;Midtjylland;0;1371108;To eller flere reinfektioner;3;
2025-U02;1082;Midtjylland;2;1371108;Første reinfektion;2;
2025-U02;1082;Midtjylland;10;1371108;Første infektion;1;
2025-U02;1081;Nordjylland;0;592377;To eller flere reinfektioner;3;
2025-U02;1081;Nordjylland;4;592377;Første reinfektion;2;
2025-U02;1081;Nordjylland;11;592377;Første infektion;1;
2025-U02;1085;Sjælland;2;853125;To eller flere reinfektioner;3;
2025-U02;1085;Sjælland;9;853125;Første reinfektion;2;
2025-U02;1085;Sjælland;16;853125;Første infektion;1;
2025-U02;1083;Syddanmark;3;1238960;To eller flere reinfektioner;3;
2025-U02;1083;Syddanmark;10;1238960;Første reinfektion;2;
2025-U02;1083;Syddanmark;18;1238960;Første infektion;1;
2025-U03;1084;Hovedstaden;4;1925449;To eller flere reinfektioner;3;
2025-U03;1084;Hovedstaden;22;1925449;Første reinfektion;2;
2025-U03;1084;Hovedstaden;36;1925449;Første infektion;1;
2025-U03;1082;Midtjylland;0;1371108;To eller flere reinfektioner;3;
2025-U03;1082;Midtjylland;1;1371108;Første reinfektion;2;
2025-U03;1082;Midtjylland;8;1371108;Første infektion;1;
2025-U03;1081;Nordjylland;1;592377;To eller flere reinfektioner;3;
2025-U03;1081;Nordjylland;2;592377;Første reinfektion;2;
2025-U03;1081;Nordjylland;10;592377;Første infektion;1;
2025-U03;1085;Sjælland;1;853125;To eller flere reinfektioner;3;
2025-U03;1085;Sjælland;13;853125;Første reinfektion;2;
2025-U03;1085;Sjælland;21;853125;Første infektion;1;
2025-U03;1083;Syddanmark;1;1238960;To eller flere reinfektioner;3;
2025-U03;1083;Syddanmark;7;1238960;Første reinfektion;2;
2025-U03;1083;Syddanmark;9;1238960;Første infektion;1;
2025-U04;1084;Hovedstaden;4;1925449;To eller flere reinfektioner;3;
2025-U04;1084;Hovedstaden;26;1925449;Første reinfektion;2;
2025-U04;1084;Hovedstaden;41;1925449;Første infektion;1;
2025-U04;1082;Midtjylland;0;1371108;To eller flere reinfektioner;3;
2025-U04;1082;Midtjylland;4;1371108;Første infektion;1;
2025-U04;1082;Midtjylland;4;1371108;Første reinfektion;2;
2025-U04;1081;Nordjylland;0;592377;To eller flere reinfektioner;3;
2025-U04;1081;Nordjylland;2;592377;Første reinfektion;2;
2025-U04;1081;Nordjylland;5;592377;Første infektion;1;
2025-U04;1085;Sjælland;1;853125;To eller flere reinfektioner;3;
2025-U04;1085;Sjælland;13;853125;Første reinfektion;2;
2025-U04;1085;Sjælland;18;853125;Første infektion;1;
2025-U04;1083;Syddanmark;2;1238960;To eller flere reinfektioner;3;
2025-U04;1083;Syddanmark;7;1238960;Første reinfektion;2;
2025-U04;1083;Syddanmark;12;1238960;Første infektion;1;
2025-U05;1084;Hovedstaden;8;1925449;To eller flere reinfektioner;3;
2025-U05;1084;Hovedstaden;27;1925449;Første reinfektion;2;
2025-U05;1084;Hovedstaden;39;1925449;Første infektion;1;
2025-U05;1082;Midtjylland;0;1371108;To eller flere reinfektioner;3;
2025-U05;1082;Midtjylland;4;1371108;Første infektion;1;
2025-U05;1082;Midtjylland;4;1371108;Første reinfektion;2;
2025-U05;1081;Nordjylland;1;592377;To eller flere reinfektioner;3;
2025-U05;1081;Nordjylland;5;592377;Første reinfektion;2;
2025-U05;1081;Nordjylland;8;592377;Første infektion;1;
2025-U05;1085;Sjælland;1;853125;To eller flere reinfektioner;3;
2025-U05;1085;Sjælland;9;853125;Første reinfektion;2;
2025-U05;1085;Sjælland;26;853125;Første infektion;1;
2025-U05;1083;Syddanmark;1;1238960;To eller flere reinfektioner;3;
2025-U05;1083;Syddanmark;10;1238960;Første reinfektion;2;
2025-U05;1083;Syddanmark;16;1238960;Første infektion;1;
2025-U06;1084;Hovedstaden;6;1924403;To eller flere reinfektioner;3;
2025-U06;1084;Hovedstaden;30;1924403;Første infektion;1;
2025-U06;1084;Hovedstaden;34;1924403;Første reinfektion;2;
2025-U06;1082;Midtjylland;1;1371377;To eller flere reinfektioner;3;
2025-U06;1082;Midtjylland;5;1371377;Første reinfektion;2;
2025-U06;1082;Midtjylland;10;1371377;Første infektion;1;
2025-U06;1081;Nordjylland;0;592178;To eller flere reinfektioner;3;
2025-U06;1081;Nordjylland;3;592178;Første reinfektion;2;
2025-U06;1081;Nordjylland;6;592178;Første infektion;1;
2025-U06;1085;Sjælland;2;853248;To eller flere reinfektioner;3;
2025-U06;1085;Sjælland;6;853248;Første reinfektion;2;
2025-U06;1085;Sjælland;13;853248;Første infektion;1;
2025-U06;1083;Syddanmark;2;1238954;To eller flere reinfektioner;3;
2025-U06;1083;Syddanmark;9;1238954;Første infektion;1;
2025-U06;1083;Syddanmark;11;1238954;Første reinfektion;2;
2025-U07;1084;Hovedstaden;3;1924403;To eller flere reinfektioner;3;
2025-U07;1084;Hovedstaden;24;1924403;Første reinfektion;2;
2025-U07;1084;Hovedstaden;39;1924403;Første infektion;1;
2025-U07;1082;Midtjylland;0;1371377;To eller flere reinfektioner;3;
2025-U07;1082;Midtjylland;5;1371377;Første reinfektion;2;
2025-U07;1082;Midtjylland;7;1371377;Første infektion;1;
2025-U07;1081;Nordjylland;1;592178;To eller flere reinfektioner;3;
2025-U07;1081;Nordjylland;3;592178;Første reinfektion;2;
2025-U07;1081;Nordjylland;12;592178;Første infektion;1;
2025-U07;1085;Sjælland;1;853248;To eller flere reinfektioner;3;
2025-U07;1085;Sjælland;8;853248;Første reinfektion;2;
2025-U07;1085;Sjælland;14;853248;Første infektion;1;
2025-U07;1083;Syddanmark;0;1238954;To eller flere reinfektioner;3;
2025-U07;1083;Syddanmark;11;1238954;Første reinfektion;2;
2025-U07;1083;Syddanmark;21;1238954;Første infektion;1;
2025-U08;1084;Hovedstaden;5;1924403;To eller flere reinfektioner;3;
2025-U08;1084;Hovedstaden;23;1924403;Første reinfektion;2;
2025-U08;1084;Hovedstaden;26;1924403;Første infektion;1;
2025-U08;1082;Midtjylland;1;1371377;To eller flere reinfektioner;3;
2025-U08;1082;Midtjylland;5;1371377;Første infektion;1;
2025-U08;1082;Midtjylland;5;1371377;Første reinfektion;2;
2025-U08;1081;Nordjylland;1;592178;To eller flere reinfektioner;3;
2025-U08;1081;Nordjylland;3;592178;Første reinfektion;2;
2025-U08;1081;Nordjylland;6;592178;Første infektion;1;
2025-U08;1085;Sjælland;0;853248;To eller flere reinfektioner;3;
2025-U08;1085;Sjælland;14;853248;Første reinfektion;2;
2025-U08;1085;Sjælland;19;853248;Første infektion;1;
2025-U08;1083;Syddanmark;0;1238954;To eller flere reinfektioner;3;
2025-U08;1083;Syddanmark;13;1238954;Første reinfektion;2;
2025-U08;1083;Syddanmark;22;1238954;Første infektion;1;
2025-U09;1084;Hovedstaden;6;1924403;To eller flere reinfektioner;3;
2025-U09;1084;Hovedstaden;28;1924403;Første infektion;1;
2025-U09;1084;Hovedstaden;28;1924403;Første reinfektion;2;
2025-U09;1082;Midtjylland;0;1371377;To eller flere reinfektioner;3;
2025-U09;1082;Midtjylland;3;1371377;Første reinfektion;2;
2025-U09;1082;Midtjylland;5;1371377;Første infektion;1;
2025-U09;1081;Nordjylland;0;592178;To eller flere reinfektioner;3;
2025-U09;1081;Nordjylland;2;592178;Første reinfektion;2;
2025-U09;1081;Nordjylland;10;592178;Første infektion;1;
2025-U09;1085;Sjælland;0;853248;To eller flere reinfektioner;3;
2025-U09;1085;Sjælland;8;853248;Første reinfektion;2;
2025-U09;1085;Sjælland;9;853248;Første infektion;1;
2025-U09;1083;Syddanmark;2;1238954;To eller flere reinfektioner;3;
2025-U09;1083;Syddanmark;15;1238954;Første reinfektion;2;
2025-U09;1083;Syddanmark;17;1238954;Første infektion;1;
2025-U10;1084;Hovedstaden;3;1924393;To eller flere reinfektioner;3;
2025-U10;1084;Hovedstaden;20;1924393;Første reinfektion;2;
2025-U10;1084;Hovedstaden;25;1924393;Første infektion;1;
2025-U10;1082;Midtjylland;1;1371633;To eller flere reinfektioner;3;
2025-U10;1082;Midtjylland;3;1371633;Første reinfektion;2;
2025-U10;1082;Midtjylland;6;1371633;Første infektion;1;
2025-U10;1081;Nordjylland;0;591984;To eller flere reinfektioner;3;
2025-U10;1081;Nordjylland;3;591984;Første reinfektion;2;
2025-U10;1081;Nordjylland;9;591984;Første infektion;1;
2025-U10;1085;Sjælland;1;853205;To eller flere reinfektioner;3;
2025-U10;1085;Sjælland;8;853205;Første infektion;1;
2025-U10;1085;Sjælland;8;853205;Første reinfektion;2;
2025-U10;1083;Syddanmark;1;1238668;To eller flere reinfektioner;3;
2025-U10;1083;Syddanmark;12;1238668;Første reinfektion;2;
2025-U10;1083;Syddanmark;14;1238668;Første infektion;1;
2025-U11;1084;Hovedstaden;5;1924393;To eller flere reinfektioner;3;
2025-U11;1084;Hovedstaden;18;1924393;Første infektion;1;
2025-U11;1084;Hovedstaden;22;1924393;Første reinfektion;2;
2025-U11;1082;Midtjylland;0;1371633;To eller flere reinfektioner;3;
2025-U11;1082;Midtjylland;4;1371633;Første infektion;1;
2025-U11;1082;Midtjylland;5;1371633;Første reinfektion;2;
2025-U11;1081;Nordjylland;0;591984;To eller flere reinfektioner;3;
2025-U11;1081;Nordjylland;6;591984;Første infektion;1;
2025-U11;1081;Nordjylland;6;591984;Første reinfektion;2;
2025-U11;1085;Sjælland;0;853205;To eller flere reinfektioner;3;
2025-U11;1085;Sjælland;9;853205;Første reinfektion;2;
2025-U11;1085;Sjælland;10;853205;Første infektion;1;
2025-U11;1083;Syddanmark;1;1238668;To eller flere reinfektioner;3;
2025-U11;1083;Syddanmark;9;1238668;Første reinfektion;2;
2025-U11;1083;Syddanmark;20;1238668;Første infektion;1;
2025-U12;1084;Hovedstaden;3;1924393;To eller flere reinfektioner;3;
2025-U12;1084;Hovedstaden;18;1924393;Første reinfektion;2;
2025-U12;1084;Hovedstaden;22;1924393;Første infektion;1;
2025-U12;1082;Midtjylland;1;1371633;To eller flere reinfektioner;3;
2025-U12;1082;Midtjylland;5;1371633;Første reinfektion;2;
2025-U12;1082;Midtjylland;7;1371633;Første infektion;1;
2025-U12;1081;Nordjylland;0;591984;To eller flere reinfektioner;3;
2025-U12;1081;Nordjylland;5;591984;Første infektion;1;
2025-U12;1081;Nordjylland;6;591984;Første reinfektion;2;
2025-U12;1085;Sjælland;3;853205;To eller flere reinfektioner;3;
2025-U12;1085;Sjælland;8;853205;Første reinfektion;2;
2025-U12;1085;Sjælland;15;853205;Første infektion;1;
2025-U12;1083;Syddanmark;0;1238668;To eller flere reinfektioner;3;
2025-U12;1083;Syddanmark;6;1238668;Første reinfektion;2;
2025-U12;1083;Syddanmark;10;1238668;Første infektion;1;
2025-U13;1084;Hovedstaden;1;1924393;To eller flere reinfektioner;3;
2025-U13;1084;Hovedstaden;18;1924393;Første infektion;1;
2025-U13;1084;Hovedstaden;21;1924393;Første reinfektion;2;
2025-U13;1082;Midtjylland;0;1371633;To eller flere reinfektioner;3;
2025-U13;1082;Midtjylland;1;1371633;Første infektion;1;
2025-U13;1082;Midtjylland;1;1371633;Første reinfektion;2;
2025-U13;1081;Nordjylland;0;591984;To eller flere reinfektioner;3;
2025-U13;1081;Nordjylland;2;591984;Første infektion;1;
2025-U13;1081;Nordjylland;3;591984;Første reinfektion;2;
2025-U13;1085;Sjælland;0;853205;To eller flere reinfektioner;3;
2025-U13;1085;Sjælland;5;853205;Første reinfektion;2;
2025-U13;1085;Sjælland;8;853205;Første infektion;1;
2025-U13;1083;Syddanmark;0;1238668;To eller flere reinfektioner;3;
2025-U13;1083;Syddanmark;5;1238668;Første infektion;1;
2025-U13;1083;Syddanmark;6;1238668;Første reinfektion;2;
2025-U14;1084;Hovedstaden;0;1924393;To eller flere reinfektioner;3;
2025-U14;1084;Hovedstaden;15;1924393;Første infektion;1;
2025-U14;1084;Hovedstaden;16;1924393;Første reinfektion;2;
2025-U14;1082;Midtjylland;0;1371633;Første infektion;1;
2025-U14;1082;Midtjylland;0;1371633;To eller flere reinfektioner;3;
2025-U14;1082;Midtjylland;2;1371633;Første reinfektion;2;
2025-U14;1081;Nordjylland;0;591984;Første reinfektion;2;
2025-U14;1081;Nordjylland;0;591984;To eller flere reinfektioner;3;
2025-U14;1081;Nordjylland;3;591984;Første infektion;1;
2025-U14;1085;Sjælland;1;853205;To eller flere reinfektioner;3;
2025-U14;1085;Sjælland;2;853205;Første reinfektion;2;
2025-U14;1085;Sjælland;4;853205;Første infektion;1;
2025-U14;1083;Syddanmark;1;1238668;To eller flere reinfektioner;3;
2025-U14;1083;Syddanmark;3;1238668;Første reinfektion;2;
2025-U14;1083;Syddanmark;4;1238668;Første infektion;1;
2025-U15;1084;Hovedstaden;2;1927363;To eller flere reinfektioner;3;
2025-U15;1084;Hovedstaden;9;1927363;Første reinfektion;2;
2025-U15;1084;Hovedstaden;14;1927363;Første infektion;1;
2025-U15;1082;Midtjylland;0;1372171;Første infektion;1;
2025-U15;1082;Midtjylland;0;1372171;To eller flere reinfektioner;3;
2025-U15;1082;Midtjylland;1;1372171;Første reinfektion;2;
2025-U15;1081;Nordjylland;0;591936;To eller flere reinfektioner;3;
2025-U15;1081;Nordjylland;1;591936;Første reinfektion;2;
2025-U15;1081;Nordjylland;3;591936;Første infektion;1;
2025-U15;1085;Sjælland;0;853270;To eller flere reinfektioner;3;
2025-U15;1085;Sjælland;1;853270;Første reinfektion;2;
2025-U15;1085;Sjælland;9;853270;Første infektion;1;
2025-U15;1083;Syddanmark;0;1239037;To eller flere reinfektioner;3;
2025-U15;1083;Syddanmark;1;1239037;Første reinfektion;2;
2025-U15;1083;Syddanmark;7;1239037;Første infektion;1;
2025-U16;1084;Hovedstaden;1;1927363;To eller flere reinfektioner;3;
2025-U16;1084;Hovedstaden;8;1927363;Første reinfektion;2;
2025-U16;1084;Hovedstaden;17;1927363;Første infektion;1;
2025-U16;1082;Midtjylland;0;1372171;Første reinfektion;2;
2025-U16;1082;Midtjylland;0;1372171;To eller flere reinfektioner;3;
2025-U16;1082;Midtjylland;2;1372171;Første infektion;1;
2025-U16;1081;Nordjylland;0;591936;Første infektion;1;
2025-U16;1081;Nordjylland;1;591936;To eller flere reinfektioner;3;
2025-U16;1081;Nordjylland;2;591936;Første reinfektion;2;
2025-U16;1085;Sjælland;0;853270;Første reinfektion;2;
2025-U16;1085;Sjælland;1;853270;To eller flere reinfektioner;3;
2025-U16;1085;Sjælland;2;853270;Første infektion;1;
2025-U16;1083;Syddanmark;0;1239037;To eller flere reinfektioner;3;
2025-U16;1083;Syddanmark;2;1239037;Første infektion;1;
2025-U16;1083;Syddanmark;3;1239037;Første reinfektion;2;
2025-U17;1084;Hovedstaden;3;1927363;To eller flere reinfektioner;3;
2025-U17;1084;Hovedstaden;11;1927363;Første infektion;1;
2025-U17;1084;Hovedstaden;14;1927363;Første reinfektion;2;
2025-U17;1082;Midtjylland;1;1372171;Første infektion;1;
2025-U17;1082;Midtjylland;1;1372171;Første reinfektion;2;
2025-U17;1082;Midtjylland;1;1372171;To eller flere reinfektioner;3;
2025-U17;1081;Nordjylland;0;591936;Første reinfektion;2;
2025-U17;1081;Nordjylland;0;591936;To eller flere reinfektioner;3;
2025-U17;1081;Nordjylland;3;591936;Første infektion;1;
2025-U17;1085;Sjælland;0;853270;To eller flere reinfektioner;3;
2025-U17;1085;Sjælland;2;853270;Første reinfektion;2;
2025-U17;1085;Sjælland;5;853270;Første infektion;1;
2025-U17;1083;Syddanmark;0;1239037;To eller flere reinfektioner;3;
2025-U17;1083;Syddanmark;5;1239037;Første infektion;1;
2025-U17;1083;Syddanmark;5;1239037;Første reinfektion;2;
2025-U18;1084;Hovedstaden;3;1927363;To eller flere reinfektioner;3;
2025-U18;1084;Hovedstaden;14;1927363;Første infektion;1;
2025-U18;1084;Hovedstaden;16;1927363;Første reinfektion;2;
2025-U18;1082;Midtjylland;0;1372171;To eller flere reinfektioner;3;
2025-U18;1082;Midtjylland;1;1372171;Første infektion;1;
2025-U18;1082;Midtjylland;3;1372171;Første reinfektion;2;
2025-U18;1081;Nordjylland;0;591936;Første reinfektion;2;
2025-U18;1081;Nordjylland;0;591936;To eller flere reinfektioner;3;
2025-U18;1081;Nordjylland;3;591936;Første infektion;1;
2025-U18;1085;Sjælland;0;853270;To eller flere reinfektioner;3;
2025-U18;1085;Sjælland;1;853270;Første reinfektion;2;
2025-U18;1085;Sjælland;3;853270;Første infektion;1;
2025-U18;1083;Syddanmark;0;1239037;To eller flere reinfektioner;3;
2025-U18;1083;Syddanmark;2;1239037;Første reinfektion;2;
2025-U18;1083;Syddanmark;4;1239037;Første infektion;1;
2025-U19;1084;Hovedstaden;0;1929213;To eller flere reinfektioner;3;
2025-U19;1084;Hovedstaden;13;1929213;Første reinfektion;2;
2025-U19;1084;Hovedstaden;16;1929213;Første infektion;1;
2025-U19;1082;Midtjylland;0;1372854;Første reinfektion;2;
2025-U19;1082;Midtjylland;0;1372854;To eller flere reinfektioner;3;
2025-U19;1082;Midtjylland;3;1372854;Første infektion;1;
2025-U19;1081;Nordjylland;0;591810;To eller flere reinfektioner;3;
2025-U19;1081;Nordjylland;1;591810;Første infektion;1;
2025-U19;1081;Nordjylland;2;591810;Første reinfektion;2;
2025-U19;1085;Sjælland;0;853355;To eller flere reinfektioner;3;
2025-U19;1085;Sjælland;2;853355;Første infektion;1;
2025-U19;1085;Sjælland;2;853355;Første reinfektion;2;
2025-U19;1083;Syddanmark;0;1238973;To eller flere reinfektioner;3;
2025-U19;1083;Syddanmark;2;1238973;Første reinfektion;2;
2025-U19;1083;Syddanmark;5;1238973;Første infektion;1;
2025-U20;1084;Hovedstaden;1;1929213;To eller flere reinfektioner;3;
2025-U20;1084;Hovedstaden;11;1929213;Første reinfektion;2;
2025-U20;1084;Hovedstaden;21;1929213;Første infektion;1;
2025-U20;1082;Midtjylland;0;1372854;Første reinfektion;2;
2025-U20;1082;Midtjylland;0;1372854;To eller flere reinfektioner;3;
2025-U20;1082;Midtjylland;1;1372854;Første infektion;1;
2025-U20;1081;Nordjylland;0;591810;Første reinfektion;2;
2025-U20;1081;Nordjylland;0;591810;To eller flere reinfektioner;3;
2025-U20;1081;Nordjylland;1;591810;Første infektion;1;
2025-U20;1085;Sjælland;0;853355;To eller flere reinfektioner;3;
2025-U20;1085;Sjælland;3;853355;Første infektion;1;
2025-U20;1085;Sjælland;3;853355;Første reinfektion;2;
2025-U20;1083;Syddanmark;1;1238973;Første reinfektion;2;
2025-U20;1083;Syddanmark;1;1238973;To eller flere reinfektioner;3;
2025-U20;1083;Syddanmark;4;1238973;Første infektion;1;
2025-U21;1084;Hovedstaden;3;1929213;To eller flere reinfektioner;3;
2025-U21;1084;Hovedstaden;12;1929213;Første infektion;1;
